sample_accession	axis	program_type	spatial_program	spot_spearman	n_spots
GSM6086623	F7	EXTENDED	B_plasma	0.25703208556686075	660
GSM6086624	F1	CORE	keratinocyte_basal	0.6922000243878481	331
GSM6086624	F1	CORE	keratinocyte_spinous_suprabasal	0.5448687537927954	331
GSM6086624	F1	CORE	keratinocyte_inflammatory_T17	0.5323019002802184	331
GSM6086624	F1	CORE	keratinocyte_stress_hypoxia	0.6214997423163244	331
GSM6086624	F1	CORE	fibroblast_matrix	0.3855156942363866	331
GSM6086624	F1	CORE	fibroblast_inflammatory	0.3490020499722574	331
GSM6086624	F1	CORE	endothelial_vascular	0.4468213409281995	331
GSM6086624	F1	CORE	myeloid_dendritic	0.5561474507990533	331
GSM6086624	F1	CORE	T_NK_cytotoxic	0.30170114673890636	331
GSM6086624	F1	CORE	B_plasma	0.08549677527755709	331
GSM6086624	F1	EXTENDED	keratinocyte_basal	0.6951595193512226	331
GSM6086624	F1	EXTENDED	keratinocyte_spinous_suprabasal	0.5510944384722192	331
GSM6086624	F1	EXTENDED	keratinocyte_inflammatory_T17	0.5453186733659939	331
GSM6086624	F1	EXTENDED	keratinocyte_stress_hypoxia	0.6083845029325354	331
GSM6086624	F1	EXTENDED	fibroblast_matrix	0.42613665457299743	331
GSM6086624	F1	EXTENDED	fibroblast_inflammatory	0.37993979057709937	331
GSM6086624	F1	EXTENDED	endothelial_vascular	0.44274903099443286	331
GSM6086624	F1	EXTENDED	myeloid_dendritic	0.5597748731531514	331
GSM6086624	F1	EXTENDED	T_NK_cytotoxic	0.30516106299602347	331
GSM6086624	F1	EXTENDED	B_plasma	0.09314060636431001	331
GSM6086624	F2	CORE	keratinocyte_basal	0.6977837044645058	331
GSM6086624	F2	CORE	keratinocyte_spinous_suprabasal	0.5651682077334288	331
GSM6086624	F2	CORE	keratinocyte_inflammatory_T17	0.5235280124646622	331
GSM6086624	F2	CORE	keratinocyte_stress_hypoxia	0.6139911371033809	331
GSM6086624	F2	CORE	fibroblast_matrix	0.439025210168986	331
GSM6086624	F2	CORE	fibroblast_inflammatory	0.40026229384122713	331
GSM6086624	F2	CORE	endothelial_vascular	0.46786704444840194	331
GSM6086624	F2	CORE	myeloid_dendritic	0.5688186129203915	331
GSM6086624	F2	CORE	T_NK_cytotoxic	0.31390958046058853	331
GSM6086624	F2	CORE	B_plasma	0.10993462210032713	331
GSM6086624	F2	EXTENDED	keratinocyte_basal	0.7023971083679487	331
GSM6086624	F2	EXTENDED	keratinocyte_spinous_suprabasal	0.5730420348718431	331
GSM6086624	F2	EXTENDED	keratinocyte_inflammatory_T17	0.5278244705232571	331
GSM6086624	F2	EXTENDED	keratinocyte_stress_hypoxia	0.6196940394265456	331
GSM6086624	F2	EXTENDED	fibroblast_matrix	0.4517947439213449	331
GSM6086624	F2	EXTENDED	fibroblast_inflammatory	0.4167464280529674	331
GSM6086624	F2	EXTENDED	endothelial_vascular	0.4595605833085919	331
GSM6086624	F2	EXTENDED	myeloid_dendritic	0.574722353312142	331
GSM6086624	F2	EXTENDED	T_NK_cytotoxic	0.3140876682514203	331
GSM6086624	F2	EXTENDED	B_plasma	0.10592006875434735	331
GSM6086624	F6	CORE	keratinocyte_basal	0.6806699702209736	331
GSM6086624	F6	CORE	keratinocyte_spinous_suprabasal	0.5595783104972992	331
GSM6086624	F6	CORE	keratinocyte_inflammatory_T17	0.5213839988511915	331
GSM6086624	F6	CORE	keratinocyte_stress_hypoxia	0.6002563270459845	331
GSM6086624	F6	CORE	fibroblast_matrix	0.3855429208495768	331
GSM6086624	F6	CORE	fibroblast_inflammatory	0.33043818388712515	331
GSM6086624	F6	CORE	endothelial_vascular	0.4306446392867769	331
GSM6086624	F6	CORE	myeloid_dendritic	0.5590779538693494	331
GSM6086624	F6	CORE	T_NK_cytotoxic	0.30837652048229286	331
GSM6086624	F6	CORE	B_plasma	0.10156807152332141	331
GSM6086624	F6	EXTENDED	keratinocyte_basal	0.6993394664237979	331
GSM6086624	F6	EXTENDED	keratinocyte_spinous_suprabasal	0.5780237239419541	331
GSM6086624	F6	EXTENDED	keratinocyte_inflammatory_T17	0.5339041828779766	331
GSM6086624	F6	EXTENDED	keratinocyte_stress_hypoxia	0.6035582909557052	331
GSM6086624	F6	EXTENDED	fibroblast_matrix	0.41959357851833096	331
GSM6086624	F6	EXTENDED	fibroblast_inflammatory	0.39207792063766544	331
GSM6086624	F6	EXTENDED	endothelial_vascular	0.4567314545790423	331
GSM6086624	F6	EXTENDED	myeloid_dendritic	0.5745315953576975	331
GSM6086624	F6	EXTENDED	T_NK_cytotoxic	0.3079708373503104	331
GSM6086624	F6	EXTENDED	B_plasma	0.11349047667267574	331
GSM6086624	F7	CORE	keratinocyte_basal	0.7032453248768736	331
GSM6086624	F7	CORE	keratinocyte_spinous_suprabasal	0.5722437295555286	331
GSM6086624	F7	CORE	keratinocyte_inflammatory_T17	0.5054981586294972	331
GSM6086624	F7	CORE	keratinocyte_stress_hypoxia	0.6033594008345711	331
GSM6086624	F7	CORE	fibroblast_matrix	0.39350280061246834	331
GSM6086624	F7	CORE	fibroblast_inflammatory	0.420691698932882	331
GSM6086624	F7	CORE	endothelial_vascular	0.48394539897551675	331
GSM6086624	F7	CORE	myeloid_dendritic	0.5604801320077377	331
GSM6086624	F7	CORE	T_NK_cytotoxic	0.2948039695602956	331
GSM6086624	F7	CORE	B_plasma	0.09184157151411117	331
GSM6086624	F7	EXTENDED	keratinocyte_basal	0.6998681467949004	331
GSM6086624	F7	EXTENDED	keratinocyte_spinous_suprabasal	0.5744093922457415	331
GSM6086624	F7	EXTENDED	keratinocyte_inflammatory_T17	0.5227050574266913	331
GSM6086624	F7	EXTENDED	keratinocyte_stress_hypoxia	0.6090799264659481	331
GSM6086624	F7	EXTENDED	fibroblast_matrix	0.3974680585327123	331
GSM6086624	F7	EXTENDED	fibroblast_inflammatory	0.4218777437434943	331
GSM6086624	F7	EXTENDED	endothelial_vascular	0.47306743444874927	331
GSM6086624	F7	EXTENDED	myeloid_dendritic	0.5676417915764945	331
GSM6086624	F7	EXTENDED	T_NK_cytotoxic	0.30057360351477497	331
GSM6086624	F7	EXTENDED	B_plasma	0.09342835783687764	331
GSM6086625	F1	CORE	keratinocyte_basal	0.5051230486752579	684
GSM6086625	F1	CORE	keratinocyte_spinous_suprabasal	0.26813145322211546	684
GSM6086625	F1	CORE	keratinocyte_inflammatory_T17	0.10755042231091749	684
GSM6086625	F1	CORE	keratinocyte_stress_hypoxia	0.5379935733945764	684
GSM6086625	F1	CORE	fibroblast_matrix	0.29932922808860335	684
GSM6086625	F1	CORE	fibroblast_inflammatory	0.29968368549933055	684
GSM6086625	F1	CORE	endothelial_vascular	0.39201183029689046	684
GSM6086625	F1	CORE	myeloid_dendritic	0.4071479912703392	684
GSM6086625	F1	CORE	T_NK_cytotoxic	0.21732348454229808	684
GSM6086625	F1	CORE	B_plasma	0.1640205810340095	684
GSM6086625	F1	EXTENDED	keratinocyte_basal	0.5380351496120737	684
GSM6086625	F1	EXTENDED	keratinocyte_spinous_suprabasal	0.31414473919538133	684
GSM6086625	F1	EXTENDED	keratinocyte_inflammatory_T17	0.14334480281198259	684
GSM6086625	F1	EXTENDED	keratinocyte_stress_hypoxia	0.5662604868499196	684
GSM6086625	F1	EXTENDED	fibroblast_matrix	0.3360804080534065	684
GSM6086625	F1	EXTENDED	fibroblast_inflammatory	0.32440467511222465	684
GSM6086625	F1	EXTENDED	endothelial_vascular	0.3996304395385025	684
GSM6086625	F1	EXTENDED	myeloid_dendritic	0.44103811387229175	684
GSM6086625	F1	EXTENDED	T_NK_cytotoxic	0.24007698476656328	684
GSM6086625	F1	EXTENDED	B_plasma	0.17332437278993967	684
GSM6086625	F2	CORE	keratinocyte_basal	0.5534464564530349	684
GSM6086625	F2	CORE	keratinocyte_spinous_suprabasal	0.3420490768862024	684
GSM6086625	F2	CORE	keratinocyte_inflammatory_T17	0.1637667209023304	684
GSM6086625	F2	CORE	keratinocyte_stress_hypoxia	0.5610911237245004	684
GSM6086625	F2	CORE	fibroblast_matrix	0.3576574349104832	684
GSM6086625	F2	CORE	fibroblast_inflammatory	0.34786410116072985	684
GSM6086625	F2	CORE	endothelial_vascular	0.42321185138656325	684
GSM6086625	F2	CORE	myeloid_dendritic	0.470903004501514	684
GSM6086625	F2	CORE	T_NK_cytotoxic	0.24278178502206924	684
GSM6086625	F2	CORE	B_plasma	0.1871601565581508	684
GSM6086625	F2	EXTENDED	keratinocyte_basal	0.5402196489925788	684
GSM6086625	F2	EXTENDED	keratinocyte_spinous_suprabasal	0.3169155781841193	684
GSM6086625	F2	EXTENDED	keratinocyte_inflammatory_T17	0.13803334525941877	684
GSM6086625	F2	EXTENDED	keratinocyte_stress_hypoxia	0.5658867196561976	684
GSM6086625	F2	EXTENDED	fibroblast_matrix	0.3780426399668768	684
GSM6086625	F2	EXTENDED	fibroblast_inflammatory	0.3677573387749318	684
GSM6086625	F2	EXTENDED	endothelial_vascular	0.43631804459796625	684
GSM6086625	F2	EXTENDED	myeloid_dendritic	0.46806461902032404	684
GSM6086625	F2	EXTENDED	T_NK_cytotoxic	0.24342552901036962	684
GSM6086625	F2	EXTENDED	B_plasma	0.18831551424027188	684
GSM6086625	F6	CORE	keratinocyte_basal	0.545234971535872	684
GSM6086625	F6	CORE	keratinocyte_spinous_suprabasal	0.3488068402518375	684
GSM6086625	F6	CORE	keratinocyte_inflammatory_T17	0.15565213182202256	684
GSM6086625	F6	CORE	keratinocyte_stress_hypoxia	0.5685101395242445	684
GSM6086625	F6	CORE	fibroblast_matrix	0.31134051043758126	684
GSM6086625	F6	CORE	fibroblast_inflammatory	0.31708696416085147	684
GSM6086625	F6	CORE	endothelial_vascular	0.3888891343350815	684
GSM6086625	F6	CORE	myeloid_dendritic	0.45519238468270723	684
GSM6086625	F6	CORE	T_NK_cytotoxic	0.2471802802603831	684
GSM6086625	F6	CORE	B_plasma	0.16790064128949148	684
GSM6086625	F6	EXTENDED	keratinocyte_basal	0.5727892931729643	684
GSM6086625	F6	EXTENDED	keratinocyte_spinous_suprabasal	0.3461534109620749	684
GSM6086625	F6	EXTENDED	keratinocyte_inflammatory_T17	0.16449513945846905	684
GSM6086625	F6	EXTENDED	keratinocyte_stress_hypoxia	0.5661991391855941	684
GSM6086625	F6	EXTENDED	fibroblast_matrix	0.3237226037856581	684
GSM6086625	F6	EXTENDED	fibroblast_inflammatory	0.3389263233403427	684
GSM6086625	F6	EXTENDED	endothelial_vascular	0.38240610713954576	684
GSM6086625	F6	EXTENDED	myeloid_dendritic	0.45461668362625457	684
GSM6086625	F6	EXTENDED	T_NK_cytotoxic	0.25379735614108084	684
GSM6086625	F6	EXTENDED	B_plasma	0.16968334013225783	684
GSM6086625	F7	CORE	keratinocyte_basal	0.5681036958018639	684
GSM6086625	F7	CORE	keratinocyte_spinous_suprabasal	0.30796510419678	684
GSM6086625	F7	CORE	keratinocyte_inflammatory_T17	0.10589606250287402	684
GSM6086625	F7	CORE	keratinocyte_stress_hypoxia	0.5195488164886292	684
GSM6086625	F7	CORE	fibroblast_matrix	0.3281653705470085	684
GSM6086625	F7	CORE	fibroblast_inflammatory	0.3593738475547426	684
GSM6086625	F7	CORE	endothelial_vascular	0.3640225425202238	684
GSM6086625	F7	CORE	myeloid_dendritic	0.4321003020842908	684
GSM6086625	F7	CORE	T_NK_cytotoxic	0.25073526582371153	684
GSM6086625	F7	CORE	B_plasma	0.1691577039658979	684
GSM6086625	F7	EXTENDED	keratinocyte_basal	0.5758202827933139	684
GSM6086625	F7	EXTENDED	keratinocyte_spinous_suprabasal	0.334633419561119	684
GSM6086625	F7	EXTENDED	keratinocyte_inflammatory_T17	0.13881001418052646	684
GSM6086625	F7	EXTENDED	keratinocyte_stress_hypoxia	0.5490463845843501	684
GSM6086625	F7	EXTENDED	fibroblast_matrix	0.3182563357868158	684
GSM6086625	F7	EXTENDED	fibroblast_inflammatory	0.3527167150931125	684
GSM6086625	F7	EXTENDED	endothelial_vascular	0.3759726408541906	684
GSM6086625	F7	EXTENDED	myeloid_dendritic	0.44799082541237656	684
GSM6086625	F7	EXTENDED	T_NK_cytotoxic	0.25253952101564797	684
GSM6086625	F7	EXTENDED	B_plasma	0.1739141240963722	684
GSM6086626	F1	CORE	keratinocyte_basal	0.34028655556558013	873
GSM6086626	F1	CORE	keratinocyte_spinous_suprabasal	0.23378098299414854	873
GSM6086626	F1	CORE	keratinocyte_inflammatory_T17	0.31708975308722465	873
GSM6086626	F1	CORE	keratinocyte_stress_hypoxia	0.3750222164768696	873
GSM6086626	F1	CORE	fibroblast_matrix	0.12344033466307343	873
GSM6086626	F1	CORE	fibroblast_inflammatory	0.23027531596014666	873
GSM6086626	F1	CORE	endothelial_vascular	0.34660328614426994	873
GSM6086626	F1	CORE	myeloid_dendritic	0.2003429504391608	873
GSM6086626	F1	CORE	T_NK_cytotoxic	0.13180065828108609	873
GSM6086626	F1	CORE	B_plasma	0.004415009858128902	873
GSM6086626	F1	EXTENDED	keratinocyte_basal	0.35445720637872175	873
GSM6086626	F1	EXTENDED	keratinocyte_spinous_suprabasal	0.2634801020867294	873
GSM6086626	F1	EXTENDED	keratinocyte_inflammatory_T17	0.3244837327612378	873
GSM6086626	F1	EXTENDED	keratinocyte_stress_hypoxia	0.39327220313343975	873
GSM6086626	F1	EXTENDED	fibroblast_matrix	0.22407385163608456	873
GSM6086626	F1	EXTENDED	fibroblast_inflammatory	0.26752225061208634	873
GSM6086626	F1	EXTENDED	endothelial_vascular	0.35659880655052895	873
GSM6086626	F1	EXTENDED	myeloid_dendritic	0.20803085531736276	873
GSM6086626	F1	EXTENDED	T_NK_cytotoxic	0.13136005454023605	873
GSM6086626	F1	EXTENDED	B_plasma	0.03415005970264755	873
GSM6086626	F2	CORE	keratinocyte_basal	0.3140209230467254	873
GSM6086626	F2	CORE	keratinocyte_spinous_suprabasal	0.2184637534136874	873
GSM6086626	F2	CORE	keratinocyte_inflammatory_T17	0.2727667375293877	873
GSM6086626	F2	CORE	keratinocyte_stress_hypoxia	0.38927567395401935	873
GSM6086626	F2	CORE	fibroblast_matrix	0.31480646910118265	873
GSM6086626	F2	CORE	fibroblast_inflammatory	0.27269549230309525	873
GSM6086626	F2	CORE	endothelial_vascular	0.3507182884019738	873
GSM6086626	F2	CORE	myeloid_dendritic	0.20977099223046616	873
GSM6086626	F2	CORE	T_NK_cytotoxic	0.1240741250549398	873
GSM6086626	F2	CORE	B_plasma	0.06264041014053022	873
GSM6086626	F2	EXTENDED	keratinocyte_basal	0.34751912942101704	873
GSM6086626	F2	EXTENDED	keratinocyte_spinous_suprabasal	0.2604944572473902	873
GSM6086626	F2	EXTENDED	keratinocyte_inflammatory_T17	0.3108443296872446	873
GSM6086626	F2	EXTENDED	keratinocyte_stress_hypoxia	0.40195897269908565	873
GSM6086626	F2	EXTENDED	fibroblast_matrix	0.28238187707085305	873
GSM6086626	F2	EXTENDED	fibroblast_inflammatory	0.2664958441072596	873
GSM6086626	F2	EXTENDED	endothelial_vascular	0.35799420815802036	873
GSM6086626	F2	EXTENDED	myeloid_dendritic	0.201434695750107	873
GSM6086626	F2	EXTENDED	T_NK_cytotoxic	0.1325185535333137	873
GSM6086626	F2	EXTENDED	B_plasma	0.043400165927940895	873
GSM6086626	F6	CORE	keratinocyte_basal	0.30445811608624224	873
GSM6086626	F6	CORE	keratinocyte_spinous_suprabasal	0.24875170539148525	873
GSM6086626	F6	CORE	keratinocyte_inflammatory_T17	0.2878363090509937	873
GSM6086626	F6	CORE	keratinocyte_stress_hypoxia	0.3507100435365096	873
GSM6086626	F6	CORE	fibroblast_matrix	0.18721779470296254	873
GSM6086626	F6	CORE	fibroblast_inflammatory	0.2699459807897667	873
GSM6086626	F6	CORE	endothelial_vascular	0.33061286770866266	873
GSM6086626	F6	CORE	myeloid_dendritic	0.2538760636985421	873
GSM6086626	F6	CORE	T_NK_cytotoxic	0.11883077037149069	873
GSM6086626	F6	CORE	B_plasma	0.05235822062620236	873
GSM6086626	F6	EXTENDED	keratinocyte_basal	0.3596474158713337	873
GSM6086626	F6	EXTENDED	keratinocyte_spinous_suprabasal	0.2907475203117127	873
GSM6086626	F6	EXTENDED	keratinocyte_inflammatory_T17	0.32171540148291405	873
GSM6086626	F6	EXTENDED	keratinocyte_stress_hypoxia	0.38384769206604297	873
GSM6086626	F6	EXTENDED	fibroblast_matrix	0.2486919752633974	873
GSM6086626	F6	EXTENDED	fibroblast_inflammatory	0.28712313524965427	873
GSM6086626	F6	EXTENDED	endothelial_vascular	0.3678496715204238	873
GSM6086626	F6	EXTENDED	myeloid_dendritic	0.22922009565130116	873
GSM6086626	F6	EXTENDED	T_NK_cytotoxic	0.11857506244668113	873
GSM6086626	F6	EXTENDED	B_plasma	0.06346240990661278	873
GSM6086626	F7	CORE	keratinocyte_basal	0.34940123281610774	873
GSM6086626	F7	CORE	keratinocyte_spinous_suprabasal	0.29933419847779674	873
GSM6086626	F7	CORE	keratinocyte_inflammatory_T17	0.30511669753013765	873
GSM6086626	F7	CORE	keratinocyte_stress_hypoxia	0.3746300512133634	873
GSM6086626	F7	CORE	fibroblast_matrix	0.21109829186110765	873
GSM6086626	F7	CORE	fibroblast_inflammatory	0.28537169668775886	873
GSM6086626	F7	CORE	endothelial_vascular	0.331033780873172	873
GSM6086626	F7	CORE	myeloid_dendritic	0.23627280027748634	873
GSM6086626	F7	CORE	T_NK_cytotoxic	0.12890703414569588	873
GSM6086626	F7	CORE	B_plasma	0.07028182683472244	873
GSM6086626	F7	EXTENDED	keratinocyte_basal	0.35311146827810874	873
GSM6086626	F7	EXTENDED	keratinocyte_spinous_suprabasal	0.3000383752259869	873
GSM6086626	F7	EXTENDED	keratinocyte_inflammatory_T17	0.31141025983665377	873
GSM6086626	F7	EXTENDED	keratinocyte_stress_hypoxia	0.3868172432103894	873
GSM6086626	F7	EXTENDED	fibroblast_matrix	0.2179912468371005	873
GSM6086626	F7	EXTENDED	fibroblast_inflammatory	0.28603589738718865	873
GSM6086626	F7	EXTENDED	endothelial_vascular	0.3345005530506504	873
GSM6086626	F7	EXTENDED	myeloid_dendritic	0.2352267819336333	873
GSM6086626	F7	EXTENDED	T_NK_cytotoxic	0.12849215905770905	873
GSM6086626	F7	EXTENDED	B_plasma	0.06813009473510197	873
GSM6086627	F1	CORE	keratinocyte_basal	0.4055833176664707	705
GSM6086627	F1	CORE	keratinocyte_spinous_suprabasal	0.26054870861064416	705
GSM6086627	F1	CORE	keratinocyte_inflammatory_T17	0.16278744944397835	705
GSM6086627	F1	CORE	keratinocyte_stress_hypoxia	0.48596216257853625	705
GSM6086627	F1	CORE	fibroblast_matrix	0.10053848017800704	705
GSM6086627	F1	CORE	fibroblast_inflammatory	0.3556750756163411	705
GSM6086627	F1	CORE	endothelial_vascular	0.30393583743985636	705
GSM6086627	F1	CORE	myeloid_dendritic	0.33256915833102335	705
GSM6086627	F1	CORE	T_NK_cytotoxic	0.20949011996133568	705
GSM6086627	F1	CORE	B_plasma	0.1161327962216458	705
GSM6086627	F1	EXTENDED	keratinocyte_basal	0.4406015501908134	705
GSM6086627	F1	EXTENDED	keratinocyte_spinous_suprabasal	0.2693956483633009	705
GSM6086627	F1	EXTENDED	keratinocyte_inflammatory_T17	0.188149589299722	705
GSM6086627	F1	EXTENDED	keratinocyte_stress_hypoxia	0.4991593605954784	705
GSM6086627	F1	EXTENDED	fibroblast_matrix	0.18347863049644447	705
GSM6086627	F1	EXTENDED	fibroblast_inflammatory	0.3951340378694692	705
GSM6086627	F1	EXTENDED	endothelial_vascular	0.3265850400708959	705
GSM6086627	F1	EXTENDED	myeloid_dendritic	0.3519032651217754	705
GSM6086627	F1	EXTENDED	T_NK_cytotoxic	0.20612804635229096	705
GSM6086627	F1	EXTENDED	B_plasma	0.12228992011008354	705
GSM6086627	F2	CORE	keratinocyte_basal	0.42077862291870255	705
GSM6086627	F2	CORE	keratinocyte_spinous_suprabasal	0.24317424345671243	705
GSM6086627	F2	CORE	keratinocyte_inflammatory_T17	0.19733870508731313	705
GSM6086627	F2	CORE	keratinocyte_stress_hypoxia	0.48303548687813025	705
GSM6086627	F2	CORE	fibroblast_matrix	0.29983677355094523	705
GSM6086627	F2	CORE	fibroblast_inflammatory	0.4061494890732852	705
GSM6086627	F2	CORE	endothelial_vascular	0.33085608858590065	705
GSM6086627	F2	CORE	myeloid_dendritic	0.3550641012890457	705
GSM6086627	F2	CORE	T_NK_cytotoxic	0.21915629560834546	705
GSM6086627	F2	CORE	B_plasma	0.12280172390064151	705
GSM6086627	F2	EXTENDED	keratinocyte_basal	0.42622607627379283	705
GSM6086627	F2	EXTENDED	keratinocyte_spinous_suprabasal	0.23933959045591036	705
GSM6086627	F2	EXTENDED	keratinocyte_inflammatory_T17	0.17249260408533237	705
GSM6086627	F2	EXTENDED	keratinocyte_stress_hypoxia	0.496818754014577	705
GSM6086627	F2	EXTENDED	fibroblast_matrix	0.31115217212626944	705
GSM6086627	F2	EXTENDED	fibroblast_inflammatory	0.40890451946840695	705
GSM6086627	F2	EXTENDED	endothelial_vascular	0.33590007582961967	705
GSM6086627	F2	EXTENDED	myeloid_dendritic	0.3612875189496081	705
GSM6086627	F2	EXTENDED	T_NK_cytotoxic	0.2138208980070553	705
GSM6086627	F2	EXTENDED	B_plasma	0.12330683579366063	705
GSM6086627	F6	CORE	keratinocyte_basal	0.42435069141552473	705
GSM6086627	F6	CORE	keratinocyte_spinous_suprabasal	0.27913659166146915	705
GSM6086627	F6	CORE	keratinocyte_inflammatory_T17	0.2161722032806767	705
GSM6086627	F6	CORE	keratinocyte_stress_hypoxia	0.4853432720872715	705
GSM6086627	F6	CORE	fibroblast_matrix	0.1096639242006194	705
GSM6086627	F6	CORE	fibroblast_inflammatory	0.3244709389542311	705
GSM6086627	F6	CORE	endothelial_vascular	0.31187922924082107	705
GSM6086627	F6	CORE	myeloid_dendritic	0.36818685815668684	705
GSM6086627	F6	CORE	T_NK_cytotoxic	0.22954187950445132	705
GSM6086627	F6	CORE	B_plasma	0.11397880044799298	705
GSM6086627	F6	EXTENDED	keratinocyte_basal	0.46535100465713236	705
GSM6086627	F6	EXTENDED	keratinocyte_spinous_suprabasal	0.3094298937806538	705
GSM6086627	F6	EXTENDED	keratinocyte_inflammatory_T17	0.24297654597110044	705
GSM6086627	F6	EXTENDED	keratinocyte_stress_hypoxia	0.4991979308356123	705
GSM6086627	F6	EXTENDED	fibroblast_matrix	0.13487361815241855	705
GSM6086627	F6	EXTENDED	fibroblast_inflammatory	0.387225771808594	705
GSM6086627	F6	EXTENDED	endothelial_vascular	0.3011732804441412	705
GSM6086627	F6	EXTENDED	myeloid_dendritic	0.37164675461069574	705
GSM6086627	F6	EXTENDED	T_NK_cytotoxic	0.22926158666948268	705
GSM6086627	F6	EXTENDED	B_plasma	0.12045730898439934	705
GSM6086627	F7	CORE	keratinocyte_basal	0.4536032426090793	705
GSM6086627	F7	CORE	keratinocyte_spinous_suprabasal	0.29686771058038447	705
GSM6086627	F7	CORE	keratinocyte_inflammatory_T17	0.24844164588659995	705
GSM6086627	F7	CORE	keratinocyte_stress_hypoxia	0.47806933125860623	705
GSM6086627	F7	CORE	fibroblast_matrix	0.13156919089712435	705
GSM6086627	F7	CORE	fibroblast_inflammatory	0.4074560773988365	705
GSM6086627	F7	CORE	endothelial_vascular	0.30501149299903946	705
GSM6086627	F7	CORE	myeloid_dendritic	0.36821325924681303	705
GSM6086627	F7	CORE	T_NK_cytotoxic	0.23096665946213174	705
GSM6086627	F7	CORE	B_plasma	0.1210386715132993	705
GSM6086627	F7	EXTENDED	keratinocyte_basal	0.45456478072530143	705
GSM6086627	F7	EXTENDED	keratinocyte_spinous_suprabasal	0.3068452856878031	705
GSM6086627	F7	EXTENDED	keratinocyte_inflammatory_T17	0.25342930929638624	705
GSM6086627	F7	EXTENDED	keratinocyte_stress_hypoxia	0.4925303798641499	705
GSM6086627	F7	EXTENDED	fibroblast_matrix	0.13759753964633228	705
GSM6086627	F7	EXTENDED	fibroblast_inflammatory	0.40953503144175396	705
GSM6086627	F7	EXTENDED	endothelial_vascular	0.31038710367562483	705
GSM6086627	F7	EXTENDED	myeloid_dendritic	0.36815255388477475	705
GSM6086627	F7	EXTENDED	T_NK_cytotoxic	0.23200025703026028	705
GSM6086627	F7	EXTENDED	B_plasma	0.12154100644914141	705
GSM6086628	F1	CORE	keratinocyte_basal	0.5778757959119959	1122
GSM6086628	F1	CORE	keratinocyte_spinous_suprabasal	0.38240713042081637	1122
GSM6086628	F1	CORE	keratinocyte_inflammatory_T17	0.2538312598525118	1122
GSM6086628	F1	CORE	keratinocyte_stress_hypoxia	0.62544071643725	1122
GSM6086628	F1	CORE	fibroblast_matrix	-0.2260952212408871	1122
GSM6086628	F1	CORE	fibroblast_inflammatory	0.28820794572640257	1122
GSM6086628	F1	CORE	endothelial_vascular	0.3739841745076674	1122
GSM6086628	F1	CORE	myeloid_dendritic	0.5313064567085239	1122
GSM6086628	F1	CORE	T_NK_cytotoxic	0.4921291047678395	1122
GSM6086628	F1	CORE	B_plasma	0.1884567644869955	1122
GSM6086628	F1	EXTENDED	keratinocyte_basal	0.5800371857119168	1122
GSM6086628	F1	EXTENDED	keratinocyte_spinous_suprabasal	0.3841274146174605	1122
GSM6086628	F1	EXTENDED	keratinocyte_inflammatory_T17	0.2746074780202659	1122
GSM6086628	F1	EXTENDED	keratinocyte_stress_hypoxia	0.6437603798278658	1122
GSM6086628	F1	EXTENDED	fibroblast_matrix	-0.1522818200909853	1122
GSM6086628	F1	EXTENDED	fibroblast_inflammatory	0.33754126008206886	1122
GSM6086628	F1	EXTENDED	endothelial_vascular	0.40274676956067146	1122
GSM6086628	F1	EXTENDED	myeloid_dendritic	0.5591869550949421	1122
GSM6086628	F1	EXTENDED	T_NK_cytotoxic	0.5042879909627902	1122
GSM6086628	F1	EXTENDED	B_plasma	0.19876069516464126	1122
GSM6086628	F2	CORE	keratinocyte_basal	0.5494757293185139	1122
GSM6086628	F2	CORE	keratinocyte_spinous_suprabasal	0.36045271105369375	1122
GSM6086628	F2	CORE	keratinocyte_inflammatory_T17	0.2678000260977492	1122
GSM6086628	F2	CORE	keratinocyte_stress_hypoxia	0.635734497961291	1122
GSM6086628	F2	CORE	fibroblast_matrix	-0.07455861163635512	1122
GSM6086628	F2	CORE	fibroblast_inflammatory	0.36206220534894845	1122
GSM6086628	F2	CORE	endothelial_vascular	0.4292060068587398	1122
GSM6086628	F2	CORE	myeloid_dendritic	0.5866358885828948	1122
GSM6086628	F2	CORE	T_NK_cytotoxic	0.5154266974244345	1122
GSM6086628	F2	CORE	B_plasma	0.21415093829759033	1122
GSM6086628	F2	EXTENDED	keratinocyte_basal	0.5690195740575085	1122
GSM6086628	F2	EXTENDED	keratinocyte_spinous_suprabasal	0.35344928984923474	1122
GSM6086628	F2	EXTENDED	keratinocyte_inflammatory_T17	0.2472946397469495	1122
GSM6086628	F2	EXTENDED	keratinocyte_stress_hypoxia	0.6455686989925802	1122
GSM6086628	F2	EXTENDED	fibroblast_matrix	-0.07066470655859448	1122
GSM6086628	F2	EXTENDED	fibroblast_inflammatory	0.35866930157832155	1122
GSM6086628	F2	EXTENDED	endothelial_vascular	0.42281088766196995	1122
GSM6086628	F2	EXTENDED	myeloid_dendritic	0.5765497169796059	1122
GSM6086628	F2	EXTENDED	T_NK_cytotoxic	0.4999716011080274	1122
GSM6086628	F2	EXTENDED	B_plasma	0.20995948456648433	1122
GSM6086628	F6	CORE	keratinocyte_basal	0.5618108048050499	1122
GSM6086628	F6	CORE	keratinocyte_spinous_suprabasal	0.3983042846631149	1122
