source_table	donor_id	gsm	timepoint	tissue_state	baseline_primary	cell_type	F1_CORE_mean	F1_CORE_count	F1_EXTENDED_mean	F1_EXTENDED_count	F2_CORE_mean	F2_CORE_count	F2_EXTENDED_mean	F2_EXTENDED_count	F6_CORE_mean	F6_CORE_count	F6_EXTENDED_mean	F6_EXTENDED_count	F7_CORE_mean	F7_CORE_count	F7_EXTENDED_mean	F7_EXTENDED_count	axis	program_type	n_donors	mean_LS_minus_NL	bootstrap_ci_low	bootstrap_ci_high	signflip_p	fdr_by_program_type	dominant_cell_type	dominant_mean_score	secondary_cell_type	secondary_mean_score	specificity_delta_vs_second	n_cell_types_observed	core_extended_pseudobulk_spearman	n_donor_celltype_units	contrast	mean_treatment_shift
GSE228421_donor_celltype_axis_scores.tsv	P4	GSM7120461	baseline	lesional	True	pericyte_smooth_muscle	0.3415899168585155	289.0	0.2378438362108184	289.0	0.1656328969090711	289.0	0.1947119954633547	289.0	0.3584095959612681	289.0	0.3486785763193922	289.0	1.2798790005851683	289.0	0.7219987172048811	289.0																		
GSE228421_donor_celltype_axis_scores.tsv	P4	GSM7120462	baseline	nonlesional	True	B_cell	0.3181580409851888	561.0	0.2234964662488808	561.0	0.1554986099816414	561.0	0.1792223804876363	561.0	0.3625271141716454	561.0	0.337147011084528	561.0	1.1314037210842305	561.0	0.6632371052260253	561.0																		
GSE228421_donor_celltype_axis_scores.tsv	P4	GSM7120462	baseline	nonlesional	True	NK_cell	0.304429869433647	215.0	0.2034163444319536	215.0	0.137613113702915	215.0	0.1540617156545004	215.0	0.337537595225539	215.0	0.3239204984349245	215.0	1.3039962846357558	215.0	0.7394880379849331	215.0																		
GSE228421_donor_celltype_axis_scores.tsv	P4	GSM7120462	baseline	nonlesional	True	T_cell	0.2889153765230937	622.0	0.194319628203081	622.0	0.1279535313581676	622.0	0.1458024157674891	622.0	0.3170923128879656	622.0	0.3236240850113924	622.0	1.3568658622076597	622.0	0.758654978659004	622.0																		
GSE228421_donor_celltype_axis_scores.tsv	P4	GSM7120462	baseline	nonlesional	True	dendritic	0.3257922199771654	261.0	0.2382966322415681	261.0	0.1684702945295768	261.0	0.1844887663020096	261.0	0.4155126227666297	261.0	0.3761668960893042	261.0	1.2853602489942224	261.0	0.7637780116961121	261.0																		
GSE228421_donor_celltype_axis_scores.tsv	P4	GSM7120462	baseline	nonlesional	True	endothelial	0.3552868114563687	746.0	0.2558094764900478	746.0	0.1807714454652834	746.0	0.2047565384818203	746.0	0.4002313976623174	746.0	0.3817574904042665	746.0	1.329202839579226	746.0	0.762244727732473	746.0																		
GSE228421_donor_celltype_axis_scores.tsv	P4	GSM7120462	baseline	nonlesional	True	fibroblast	0.3541829826731112	2425.0	0.2641461709388261	2425.0	0.1786001535891147	2425.0	0.2150652738302975	2425.0	0.3739142333463834	2425.0	0.3658936042034996	2425.0	1.246061898816263	2425.0	0.7218120403840852	2425.0																		
GSE228421_donor_celltype_axis_scores.tsv	P4	GSM7120462	baseline	nonlesional	True	keratinocyte	0.29919976370399	5785.0	0.1935182842963163	5785.0	0.1073260360502624	5785.0	0.129564642890033	5785.0	0.2936720110260526	5785.0	0.2758890045627084	5785.0	1.147419997286677	5785.0	0.6324565738189155	5785.0																		
GSE228421_donor_celltype_axis_scores.tsv	P4	GSM7120462	baseline	nonlesional	True	mast_cell	0.2875639725261342	230.0	0.1778265600266504	230.0	0.1078450099132724	230.0	0.1299639838386526	230.0	0.2945548925723316	230.0	0.2717354678336884	230.0	1.1219073172380705	230.0	0.6263881313468818	230.0																		
GSE228421_donor_celltype_axis_scores.tsv	P4	GSM7120462	baseline	nonlesional	True	melanocyte	0.4113242930370912	292.0	0.2791236530555701	292.0	0.1609233436985518	292.0	0.1867008190730448	292.0	0.3794142752887803	292.0	0.3379449375119391	292.0	1.0904537848805724	292.0	0.6366510673164628	292.0																		
GSE228421_donor_celltype_axis_scores.tsv	P4	GSM7120462	baseline	nonlesional	True	myeloid_monocyte	0.3286958334017005	370.0	0.2430085490762888	370.0	0.1780285495910282	370.0	0.1982585454454437	370.0	0.4167228224417507	370.0	0.3606446896272551	370.0	1.0928225768866702	370.0	0.6724512482479198	370.0																		
GSE228421_donor_celltype_axis_scores.tsv	P4	GSM7120462	baseline	nonlesional	True	pericyte_smooth_muscle	0.3380075702669006	325.0	0.2368719165758915	325.0	0.1543056553134824	325.0	0.1867065529834535	325.0	0.3617445471352453	325.0	0.3618168103238955	325.0	1.3193027583859132	325.0	0.7420004649708688	325.0																		
GSE228421_donor_celltype_axis_scores.tsv	P4	GSM7120462	baseline	nonlesional	True	unassigned	0.254720592762771	5.0	0.1517122157339754	5.0	0.069155828301411	5.0	0.1012432250162515	5.0	0.1823412220302185	5.0	0.1928017199281204	5.0	0.7779008889543774	5.0	0.4202809593430075	5.0																		
GSE228421_donor_celltype_axis_scores.tsv	P4	GSM7120463	day3	lesional	False	B_cell	0.2704965427627681	185.0	0.1743110749900569	185.0	0.1052707305983296	185.0	0.1278224342801807	185.0	0.2831080511310043	185.0	0.2774627355661398	185.0	1.217650638142546	185.0	0.6754274746057283	185.0																		
GSE228421_donor_celltype_axis_scores.tsv	P4	GSM7120463	day3	lesional	False	NK_cell	0.2707719547961193	36.0	0.1750228331017669	36.0	0.1060580489643029	36.0	0.1254064234746384	36.0	0.2838845232271746	36.0	0.2704614422634668	36.0	1.1683382254193022	36.0	0.6538302019034491	36.0																		
GSE228421_donor_celltype_axis_scores.tsv	P4	GSM7120463	day3	lesional	False	T_cell	0.266315857927332	108.0	0.1727525330972348	108.0	0.1090671995581175	108.0	0.1264012142857002	108.0	0.2696665048667774	108.0	0.2697865413609538	108.0	1.2033771830093192	108.0	0.6661490825086951	108.0																		
GSE228421_donor_celltype_axis_scores.tsv	P4	GSM7120463	day3	lesional	False	dendritic	0.3004404112042715	78.0	0.2081188992860086	78.0	0.1361444127458962	78.0	0.1553527307901254	78.0	0.3506098270329677	78.0	0.3330227830237746	78.0	1.276767818591462	78.0	0.7435150480869736	78.0																		
GSE228421_donor_celltype_axis_scores.tsv	P4	GSM7120463	day3	lesional	False	endothelial	0.3216070543480954	750.0	0.2187774400560688	750.0	0.1507879260095889	750.0	0.1739129879868713	750.0	0.3328888087163629	750.0	0.3152382747559673	750.0	1.2030412276822608	750.0	0.679788986258661	750.0																		
GSE228421_donor_celltype_axis_scores.tsv	P4	GSM7120463	day3	lesional	False	fibroblast	0.3356095700699332	1730.0	0.237251363034507	1730.0	0.153613224135772	1730.0	0.1899845886893067	1730.0	0.3240949622997428	1730.0	0.3093926906337421	1730.0	1.1840848614251591	1730.0	0.6780120670567816	1730.0																		
GSE228421_donor_celltype_axis_scores.tsv	P4	GSM7120463	day3	lesional	False	keratinocyte	0.3960326938541966	7888.0	0.262708007601498	7888.0	0.1445708415192886	7888.0	0.1649523353449559	7888.0	0.405394661357061	7888.0	0.3743024403329342	7888.0	1.219314959350784	7888.0	0.7009250599577255	7888.0																		
GSE228421_donor_celltype_axis_scores.tsv	P4	GSM7120463	day3	lesional	False	mast_cell	0.2298741032631862	347.0	0.1151396221134827	347.0	0.0490677178489657	347.0	0.0805230185182702	347.0	0.1464847711612133	347.0	0.1337823504861825	347.0	0.7195818215522557	347.0	0.3855258194717769	347.0																		
GSE228421_donor_celltype_axis_scores.tsv	P4	GSM7120463	day3	lesional	False	melanocyte	0.3492976925915289	220.0	0.229178111240032	220.0	0.1265046737446479	220.0	0.14836024848684	220.0	0.3220088749487131	220.0	0.2746083551816565	220.0	0.9239770749489462	220.0	0.5380520427169887	220.0																		
GSE228421_donor_celltype_axis_scores.tsv	P4	GSM7120463	day3	lesional	False	myeloid_monocyte	0.2912532055998216	1314.0	0.1994530965612114	1314.0	0.1292931760383941	1314.0	0.1493456479576308	1314.0	0.342277730615553	1314.0	0.3088152156000069	1314.0	1.1708287513805409	1314.0	0.6815118549483734	1314.0																		
GSE228421_donor_celltype_axis_scores.tsv	P4	GSM7120463	day3	lesional	False	pericyte_smooth_muscle	0.328860424570916	348.0	0.2205647254422739	348.0	0.1439835914267289	348.0	0.1750386115534944	348.0	0.3345469575452373	348.0	0.3241039201721044	348.0	1.2664806383003802	348.0	0.7048894673562615	348.0																		
GSE228421_donor_celltype_axis_scores.tsv	P4	GSM7120463	day3	lesional	False	unassigned	0.1370318147144393	1.0	0.0839962532608996	1.0	0.0417683546321999	1.0	0.071475714635159	1.0	0.078441386370239	1.0	0.113349990944055	1.0	0.2634562208730242	1.0	0.1608943996687956	1.0																		
GSE228421_donor_celltype_axis_scores.tsv	P4	GSM7120464	day14	lesional	False	B_cell	0.292413302760902	301.0	0.1904951762962431	301.0	0.119482808547397	301.0	0.1449780294417851	301.0	0.3074843333984706	301.0	0.3022085544334293	301.0	1.1659300306220877	301.0	0.6632864580603488	301.0																		
GSE228421_donor_celltype_axis_scores.tsv	P4	GSM7120464	day14	lesional	False	NK_cell	0.3243006812604692	22.0	0.2200993006442251	22.0	0.1410382868128855	22.0	0.1573743601028502	22.0	0.3662250896691156	22.0	0.3263074570992467	22.0	1.0897481367334416	22.0	0.6369331903305663	22.0																		
GSE228421_donor_celltype_axis_scores.tsv	P4	GSM7120464	day14	lesional	False	T_cell	0.318872591625243	60.0	0.2145513207901618	60.0	0.1435890167779695	60.0	0.1580213362730642	60.0	0.3397385909184786	60.0	0.3080378026693395	60.0	1.0663007571026653	60.0	0.614973784757961	60.0																		
GSE228421_donor_celltype_axis_scores.tsv	P4	GSM7120464	day14	lesional	False	dendritic	0.3364150044079849	142.0	0.2345588380942364	142.0	0.1595911773305446	142.0	0.1783780673019784	142.0	0.3952449130281363	142.0	0.3570773023640901	142.0	1.241602516649829	142.0	0.7423719598224349	142.0																		
GSE228421_donor_celltype_axis_scores.tsv	P4	GSM7120464	day14	lesional	False	endothelial	0.3309592653662987	821.0	0.2318941028163111	821.0	0.1657402947490947	821.0	0.1910344924596428	821.0	0.3485331660875013	821.0	0.3355407239122942	821.0	1.1751303491508889	821.0	0.6766635236182041	821.0																		
GSE228421_donor_celltype_axis_scores.tsv	P4	GSM7120464	day14	lesional	False	fibroblast	0.3476154503725839	2500.0	0.2504756603003679	2500.0	0.168281678041551	2500.0	0.2090331262448748	2500.0	0.3304955489789081	2500.0	0.3204225736096592	2500.0	1.1312116694999508	2500.0	0.6609679362838826	2500.0																		
GSE228421_donor_celltype_axis_scores.tsv	P4	GSM7120464	day14	lesional	False	keratinocyte	0.4091392985839288	4173.0	0.2694287212266913	4173.0	0.148057025742302	4173.0	0.1727011153859139	4173.0	0.4014103135325527	4173.0	0.3730680855885811	4173.0	1.1341285265810228	4173.0	0.6607172303403376	4173.0																		
GSE228421_donor_celltype_axis_scores.tsv	P4	GSM7120464	day14	lesional	False	mast_cell	0.2510244225913409	120.0	0.1336857070257199	120.0	0.0647063240893835	120.0	0.095194427512539	120.0	0.1882150304636403	120.0	0.1695313733642463	120.0	0.8108113524622796	120.0	0.4450939219783346	120.0																		
GSE228421_donor_celltype_axis_scores.tsv	P4	GSM7120464	day14	lesional	False	melanocyte	0.3865437779642104	80.0	0.256828541518996	80.0	0.1479272282671132	80.0	0.1735570545258533	80.0	0.3436145891527201	80.0	0.2982743112231839	80.0	0.9011803754005976	80.0	0.5372199938802562	80.0																		
GSE228421_donor_celltype_axis_scores.tsv	P4	GSM7120464	day14	lesional	False	myeloid_monocyte	0.3116626093177527	612.0	0.2166652689145989	612.0	0.1476834665254479	612.0	0.1698227807715961	612.0	0.3643388784614955	612.0	0.3146992452439003	612.0	1.0609845761523675	612.0	0.6419227502826421	612.0																		
GSE228421_donor_celltype_axis_scores.tsv	P4	GSM7120464	day14	lesional	False	pericyte_smooth_muscle	0.3574782711618838	489.0	0.2495146241818848	489.0	0.1693605676592087	489.0	0.2040600699143382	489.0	0.362111845938328	489.0	0.3585203945913014	489.0	1.2428951039732723	489.0	0.7101630334737027	489.0																		
GSE228421_donor_celltype_axis_scores.tsv	P4	GSM7120464	day14	lesional	False	unassigned	0.1940296694319476	2.0	0.0859454507320888	2.0	0.0289539288184807	2.0	0.0736662362069436	2.0	0.054404541948586	2.0	0.0900816474815571	2.0	0.1853854346850061	2.0	0.1229165441294364	2.0																		
GSE228421_donor_celltype_axis_scores.tsv	P5	GSM7120465	baseline	lesional	True	B_cell	0.2610238828941602	212.0	0.1840026453545518	212.0	0.1228855212800657	212.0	0.1388049116894807	212.0	0.3269140128218591	212.0	0.3287657948708764	212.0	1.2704766489490191	212.0	0.7246928796867819	212.0																		
GSE228421_donor_celltype_axis_scores.tsv	P5	GSM7120465	baseline	lesional	True	NK_cell	0.3079784136159432	43.0	0.2263600468904543	43.0	0.1603296515070878	43.0	0.1655433723624298	43.0	0.3805644322439913	43.0	0.3723058360963185	43.0	1.3459407117680258	43.0	0.7844672410667246	43.0																		
GSE228421_donor_celltype_axis_scores.tsv	P5	GSM7120465	baseline	lesional	True	T_cell	0.2894568117117319	100.0	0.1978169268662395	100.0	0.1356172052921881	100.0	0.1445584534047848	100.0	0.3253841558760054	100.0	0.334049815529063	100.0	1.3282545960106134	100.0	0.7475520486603865	100.0																		
GSE228421_donor_celltype_axis_scores.tsv	P5	GSM7120465	baseline	lesional	True	dendritic	0.2998280612007787	120.0	0.2189104068390641	120.0	0.1622398647228897	120.0	0.1734767965807558	120.0	0.3832842940345652	120.0	0.3680476129457793	120.0	1.2868559616739206	120.0	0.7618950790260192	120.0																		
GSE228421_donor_celltype_axis_scores.tsv	P5	GSM7120465	baseline	lesional	True	endothelial	0.3269524344068366	498.0	0.2445015927713988	498.0	0.184747965730186	498.0	0.2031137502164789	498.0	0.3916946551280146	498.0	0.3767455175118204	498.0	1.2341425272484448	498.0	0.7207235360549056	498.0																		
GSE228421_donor_celltype_axis_scores.tsv	P5	GSM7120465	baseline	lesional	True	fibroblast	0.3355788912929937	2977.0	0.2603512933659784	2977.0	0.1831341431853669	2977.0	0.2168552078183002	2977.0	0.3643384861387337	2977.0	0.3606832818879482	2977.0	1.198772278796995	2977.0	0.7085161283659497	2977.0																		
GSE228421_donor_celltype_axis_scores.tsv	P5	GSM7120465	baseline	lesional	True	keratinocyte	0.3610813251253081	7854.0	0.2438167757771185	7854.0	0.1393891059114365	7854.0	0.1585218512702867	7854.0	0.3767467349046386	7854.0	0.3553739081054448	7854.0	1.132093162803017	7854.0	0.6551004330341759	7854.0																		
GSE228421_donor_celltype_axis_scores.tsv	P5	GSM7120465	baseline	lesional	True	mast_cell	0.2157295766416696	189.0	0.1224520991048402	189.0	0.0710350404765919	189.0	0.09399776627045	189.0	0.1855090275076878	189.0	0.1772409230534135	189.0	0.7436499712122879	189.0	0.4146580043806689	189.0																		
GSE228421_donor_celltype_axis_scores.tsv	P5	GSM7120465	baseline	lesional	True	melanocyte	0.3914647180420144	63.0	0.2782947072661065	63.0	0.1659277825527649	63.0	0.1897672931454587	63.0	0.3741117753970809	63.0	0.3369085260999897	63.0	0.9801941663169784	63.0	0.5929453625874208	63.0																		
GSE228421_donor_celltype_axis_scores.tsv	P5	GSM7120465	baseline	lesional	True	myeloid_monocyte	0.2921794928002313	1835.0	0.2164281860545328	1835.0	0.1558508482190545	1835.0	0.1712380995122937	1835.0	0.3810699043624153	1835.0	0.3433934795210828	1835.0	1.1304062323854938	1835.0	0.6842928483697346	1835.0																		
GSE228421_donor_celltype_axis_scores.tsv	P5	GSM7120465	baseline	lesional	True	pericyte_smooth_muscle	0.3100721439128692	363.0	0.222615292886732	363.0	0.1592605412959419	363.0	0.1838617447356474	363.0	0.3524116216465678	363.0	0.3562393268485229	363.0	1.307414915532896	363.0	0.7342318617256886	363.0																		
GSE228421_donor_celltype_axis_scores.tsv	P5	GSM7120465	baseline	lesional	True	unassigned	0.2221990806790932	1.0	0.0994766075682455	1.0	0.0319426294091809	1.0	0.0740853860578926	1.0	0.1510004007140721	1.0	0.1390591093152414	1.0	0.7773466540601709	1.0	0.3906020748780056	1.0																		
GSE228421_donor_celltype_axis_scores.tsv	P5	GSM7120466	baseline	nonlesional	True	B_cell	0.3118912457487568	535.0	0.2192278595443028	535.0	0.1515775681602363	535.0	0.1755682051831144	535.0	0.3493968190012662	535.0	0.3438073407208107	535.0	1.2038062381637302	535.0	0.6923475269463646	535.0																		
GSE228421_donor_celltype_axis_scores.tsv	P5	GSM7120466	baseline	nonlesional	True	NK_cell	0.2615262593000136	117.0	0.1712445554008543	117.0	0.1149959677108399	117.0	0.1317840457148984	117.0	0.2757259909046217	117.0	0.291919698558154	117.0	1.2638082945127085	117.0	0.6987211972891857	117.0																		
GSE228421_donor_celltype_axis_scores.tsv	P5	GSM7120466	baseline	nonlesional	True	T_cell	0.2568967432110823	253.0	0.1701482429892121	253.0	0.1119511770293152	253.0	0.1279437737629994	253.0	0.2778119027224383	253.0	0.293950821369166	253.0	1.2948587744762352	253.0	0.714910974532225	253.0																		
GSE228421_donor_celltype_axis_scores.tsv	P5	GSM7120466	baseline	nonlesional	True	dendritic	0.3234558555164225	94.0	0.2369726109337773	94.0	0.1654830647511593	94.0	0.1845921382442808	94.0	0.3978634803604767	94.0	0.372475691797196	94.0	1.2076954766279822	94.0	0.7274744088882878	94.0																		
GSE228421_donor_celltype_axis_scores.tsv	P5	GSM7120466	baseline	nonlesional	True	endothelial	0.3297856743460838	719.0	0.2397772095869315	719.0	0.1719867164208485	719.0	0.194354547521425	719.0	0.3766998874671041	719.0	0.3775223317851035	719.0	1.3373463732020092	719.0	0.7614031787727511	719.0																		
GSE228421_donor_celltype_axis_scores.tsv	P5	GSM7120466	baseline	nonlesional	True	fibroblast	0.3392431614018465	3214.0	0.2527193371033376	3214.0	0.1667476114198394	3214.0	0.2043986313084592	3214.0	0.3434275713098256	3214.0	0.3561642407765492	3214.0	1.230581044535562	3214.0	0.7124481455977544	3214.0																		
GSE228421_donor_celltype_axis_scores.tsv	P5	GSM7120466	baseline	nonlesional	True	keratinocyte	0.3059759184192718	6092.0	0.2046198629960757	6092.0	0.1160882130703995	6092.0	0.1391767599471975	6092.0	0.305221039359166	6092.0	0.2935589100192795	6092.0	1.125508767712075	6092.0	0.6295602354794102	6092.0																		
GSE228421_donor_celltype_axis_scores.tsv	P5	GSM7120466	baseline	nonlesional	True	mast_cell	0.255732530344316	71.0	0.1565569258711681	71.0	0.0999509902727149	71.0	0.1221318113368905	71.0	0.2535579689577211	71.0	0.2471201259936353	71.0	1.0289659934560174	71.0	0.5698136344146131	71.0																		
GSE228421_donor_celltype_axis_scores.tsv	P5	GSM7120466	baseline	nonlesional	True	melanocyte	0.3891260062086755	489.0	0.2718233413014161	489.0	0.1608841552627049	489.0	0.1863013674282975	489.0	0.3622570945914062	489.0	0.3392855772055065	489.0	1.1768917675236248	489.0	0.6801561141787763	489.0																		
GSE228421_donor_celltype_axis_scores.tsv	P5	GSM7120466	baseline	nonlesional	True	myeloid_monocyte	0.3249581170473448	231.0	0.2390075694295026	231.0	0.1711459818985867	231.0	0.1915176336590629	231.0	0.3937370884192619	231.0	0.3591917426157001	231.0	1.0338593663154467	231.0	0.642476755905434	231.0																		
GSE228421_donor_celltype_axis_scores.tsv	P5	GSM7120466	baseline	nonlesional	True	pericyte_smooth_muscle	0.3073717456156954	824.0	0.2207312564640076	824.0	0.1449780905000386	824.0	0.1785079678936378	824.0	0.3331272815014819	824.0	0.3579451705813011	824.0	1.3158141619821215	824.0	0.7346667860961204	824.0																		
GSE228421_donor_celltype_axis_scores.tsv	P5	GSM7120466	baseline	nonlesional	True	unassigned	0.2213292276114865	36.0	0.123563733663608	36.0	0.0635562269860228	36.0	0.0924559085603805	36.0	0.1626679706228188	36.0	0.1502547304316908	36.0	0.6523323972790288	36.0	0.3579390554678665	36.0																		
GSE228421_donor_celltype_axis_scores.tsv	P5	GSM7120467	day3	lesional	False	B_cell	0.2624042963383453	113.0	0.1889088742602476	113.0	0.1299071162027351	113.0	0.1383221484081564	113.0	0.3369553782792678	113.0	0.3321923416801249	113.0	1.3041468102737643	113.0	0.7380266213082013	113.0																		
GSE228421_donor_celltype_axis_scores.tsv	P5	GSM7120467	day3	lesional	False	NK_cell	0.2494290723367808	131.0	0.178913216966819	131.0	0.1253151227739022	131.0	0.1315507799737083	131.0	0.3111214543475893	131.0	0.3042860355884274	131.0	1.2931484355304252	131.0	0.7276053186102689	131.0																		
GSE228421_donor_celltype_axis_scores.tsv	P5	GSM7120467	day3	lesional	False	T_cell	0.2425122256927186	502.0	0.1706862349253819	502.0	0.1204868800227972	502.0	0.1256573169438494	502.0	0.3028711577911316	502.0	0.3026373812631246	502.0	1.310462361298706	502.0	0.7273708382654785	502.0																		
GSE228421_donor_celltype_axis_scores.tsv	P5	GSM7120467	day3	lesional	False	dendritic	0.2685046725109757	93.0	0.2074842914577286	93.0	0.1549672558498475	93.0	0.1593794789806007	93.0	0.3935821415644497	93.0	0.3625935502622449	93.0	1.291507833110403	93.0	0.7644284947414093	93.0																		
GSE228421_donor_celltype_axis_scores.tsv	P5	GSM7120467	day3	lesional	False	endothelial	0.3326143361116517	427.0	0.2432246073039403	427.0	0.1762653594856557	427.0	0.1936357496521472	427.0	0.4038337073669603	427.0	0.3779116818645404	427.0	1.2785600403426944	427.0	0.7371646260481746	427.0																		
GSE228421_donor_celltype_axis_scores.tsv	P5	GSM7120467	day3	lesional	False	fibroblast	0.3317946290084648	2180.0	0.2485534148144109	2180.0	0.166731670705126	2180.0	0.1989607822724061	2180.0	0.358291655807271	2180.0	0.3444457941798831	2180.0	1.1865941285090085	2180.0	0.6929255019198334	2180.0																		
GSE228421_donor_celltype_axis_scores.tsv	P5	GSM7120467	day3	lesional	False	keratinocyte	0.2771475355528321	10630.0	0.180765858913296	10630.0	0.1019947076100065	10630.0	0.1217114650830546	10630.0	0.276078231702425	10630.0	0.2614265753740677	10630.0	0.9568252210755334	10630.0	0.5374604121881715	10630.0																		
GSE228421_donor_celltype_axis_scores.tsv	P5	GSM7120467	day3	lesional	False	mast_cell	0.2200644785423297	236.0	0.1284702925350906	236.0	0.0735077108152447	236.0	0.0925822271311532	236.0	0.2063734914932329	236.0	0.1951318315842655	236.0	0.8940391967927735	236.0	0.4890657243571898	236.0																		
GSE228421_donor_celltype_axis_scores.tsv	P5	GSM7120467	day3	lesional	False	melanocyte	0.3947425570998473	84.0	0.2757307504882427	84.0	0.160521508459424	84.0	0.1849904593694029	84.0	0.3795142469868041	84.0	0.3402973179895601	84.0	0.9868988328097738	84.0	0.5930755844461302	84.0																		
GSE228421_donor_celltype_axis_scores.tsv	P5	GSM7120467	day3	lesional	False	myeloid_monocyte	0.2764000555342729	439.0	0.2100633692792814	439.0	0.152908834085636	439.0	0.1617506190867213	439.0	0.3834963583289122	439.0	0.3376476579866206	439.0	1.1651075575263448	439.0	0.6965239853801529	439.0																		
GSE228421_donor_celltype_axis_scores.tsv	P5	GSM7120467	day3	lesional	False	pericyte_smooth_muscle	0.3102447890488151	492.0	0.2265479240637395	492.0	0.1600491726491837	492.0	0.1819503675904848	492.0	0.371792426809229	492.0	0.3663238765070823	492.0	1.3080867652830104	492.0	0.7381798830126053	492.0																		
GSE228421_donor_celltype_axis_scores.tsv	P5	GSM7120468	day14	lesional	False	B_cell	0.321256208088089	38.0	0.2292837627437215	38.0	0.1542743191096261	38.0	0.1726503102190946	38.0	0.3913172240419856	38.0	0.3701390384398157	38.0	1.2446149932153403	38.0	0.7271801297892247	38.0																		
GSE228421_donor_celltype_axis_scores.tsv	P5	GSM7120468	day14	lesional	False	NK_cell	0.2909701407691076	7.0	0.20208277993192	7.0	0.1490065900164438	7.0	0.1588908600663584	7.0	0.3204922956790495	7.0	0.3363166488070744	7.0	1.29871606072352	7.0	0.7415852187735829	7.0																		
GSE228421_donor_celltype_axis_scores.tsv	P5	GSM7120468	day14	lesional	False	T_cell	0.2664367619851384	54.0	0.1867414233988256	54.0	0.1291971430028428	54.0	0.1433225232817657	54.0	0.3059436026854853	54.0	0.312774000629668	54.0	1.303234138366102	54.0	0.7287724640017053	54.0																		
GSE228421_donor_celltype_axis_scores.tsv	P5	GSM7120468	day14	lesional	False	dendritic	0.3050378476576681	55.0	0.2243400194859141	55.0	0.1597734211718779	55.0	0.1758540800316116	55.0	0.3698267745243294	55.0	0.3538063805334933	55.0	1.211164058535155	55.0	0.7254888571526397	55.0																		
GSE228421_donor_celltype_axis_scores.tsv	P5	GSM7120468	day14	lesional	False	endothelial	0.3054711858942956	81.0	0.2212483594829785	81.0	0.164045080831183	81.0	0.1897653223626425	81.0	0.3323620066590119	81.0	0.3283707079087263	81.0	1.0661989352915695	81.0	0.6180120649066263	81.0																		
GSE228421_donor_celltype_axis_scores.tsv	P5	GSM7120468	day14	lesional	False	fibroblast	0.2818963686289827	1388.0	0.1851591248776883	1388.0	0.1166814843098059	1388.0	0.1656678232745461	1388.0	0.1896511252440321	1388.0	0.1994555897940398	1388.0	0.5650830959986294	1388.0	0.3355306394971366	1388.0																		
GSE228421_donor_celltype_axis_scores.tsv	P5	GSM7120468	day14	lesional	False	keratinocyte	0.2763823677304192	13136.0	0.1748937241844868	13136.0	0.0990187907275816	13136.0	0.131311099977562	13136.0	0.2229303956342575	13136.0	0.2154183074004724	13136.0	0.7031410416111417	13136.0	0.405200458614785	13136.0																		
GSE228421_donor_celltype_axis_scores.tsv	P5	GSM7120468	day14	lesional	False	mast_cell	0.2514364764796458	437.0	0.1408879031250695	437.0	0.0770064928365587	437.0	0.1043545025371608	437.0	0.214865071826301	437.0	0.2051297968899105	437.0	0.9639098573168904	437.0	0.5222866749427939	437.0																		
GSE228421_donor_celltype_axis_scores.tsv	P5	GSM7120468	day14	lesional	False	melanocyte	0.4062562382603235	90.0	0.283651996911693	90.0	0.1656252005251062	90.0	0.1912058402683644	90.0	0.3866571482532795	90.0	0.3433039327558717	90.0	0.9579424206274624	90.0	0.5791673364718481	90.0																		
GSE228421_donor_celltype_axis_scores.tsv	P5	GSM7120468	day14	lesional	False	myeloid_monocyte	0.3299975080263861	113.0	0.2466738709803259	113.0	0.181800531187544	113.0	0.1975820150294242	113.0	0.4219870334314198	113.0	0.3753874453488198	113.0	1.2049417796054822	113.0	0.7330570357091367	113.0																		
GSE228421_donor_celltype_axis_scores.tsv	P5	GSM7120468	day14	lesional	False	pericyte_smooth_muscle	0.29408579608838	309.0	0.2018961380765855	309.0	0.1452138611407771	309.0	0.1810241227117524	309.0	0.2648367850299183	309.0	0.2668740468738305	309.0	0.7831986597610744	309.0	0.4595491808007172	309.0																		
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						B_cell																	F1	CORE	5.0	-0.0328631540491555	-0.0441875700113731	-0.0218684505950886	0.0909090909090909	0.3636363636363636										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						NK_cell																	F1	CORE	5.0	-0.0103785412906443	-0.0519386096666761	0.0311815270853875	0.7575757575757576	0.8658008658008657										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						T_cell																	F1	CORE	5.0	0.0088149994449272	-0.0176912841392714	0.0404364347738421	0.696969696969697	0.8578088578088577										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						dendritic																	F1	CORE	5.0	-0.0219871114992296	-0.0322121293789043	-0.0067343305025331	0.1515151515151515	0.4242424242424242										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						endothelial																	F1	CORE	5.0	-0.0093456833275955	-0.0206468572219474	0.0054528210267728	0.2727272727272727	0.4675324675324675										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						fibroblast																	F1	CORE	5.0	-0.0162625387830986	-0.0297951434291016	-0.0031444913633948	0.1515151515151515	0.4242424242424242										
