source_table	axis	program_type	N_frozen_genes	N_tested_genes	beta	SE	P	FDR	direction	interpretation	observed_statistic	null_mean	null_SD	empirical_percentile	empirical_P	n_random_sets	null_set_id	target_genes	sampled_genes	fallback_draws	CORE_gene_count	mapped_gene_count	MHC_gene_count	MAGMA_MHC_excluded_beta	MAGMA_MHC_excluded_P	MAGMA_FDR	MAGMA_MHC_included_P	MHC_dependence	empirical_null_P	unique_gene_signal	conditional_signal	sLDSC_enrichment	sLDSC_P	genetic_specificity	final_genetic_tier	eligible_for_phase3b	eligible_for_comorbidity_phase
matched_null_generation_qc.tsv	F6																F6_NULL_0805	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0806	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0807	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0808	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0809	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0810	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0811	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0812	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0813	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0814	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0815	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0816	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0817	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0818	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0819	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0820	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0821	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0822	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0823	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0824	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0825	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0826	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0827	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0828	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0829	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0830	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0831	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0832	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0833	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0834	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0835	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0836	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0837	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0838	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0839	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0840	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0841	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0842	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0843	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0844	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0845	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0846	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0847	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0848	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0849	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0850	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0851	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0852	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0853	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0854	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0855	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0856	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0857	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0858	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0859	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0860	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0861	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0862	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0863	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0864	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0865	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0866	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0867	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0868	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0869	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0870	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0871	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0872	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0873	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0874	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0875	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0876	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0877	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0878	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0879	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0880	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0881	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0882	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0883	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0884	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0885	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0886	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0887	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0888	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0889	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0890	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0891	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0892	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0893	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0894	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0895	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0896	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0897	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0898	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0899	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0900	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0901	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0902	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0903	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0904	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0905	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0906	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0907	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0908	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0909	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0910	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0911	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0912	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0913	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0914	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0915	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0916	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0917	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0918	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0919	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0920	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0921	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0922	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0923	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0924	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0925	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0926	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0927	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0928	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0929	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0930	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0931	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0932	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0933	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0934	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0935	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0936	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0937	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0938	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0939	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0940	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0941	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0942	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0943	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0944	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0945	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0946	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0947	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0948	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0949	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0950	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0951	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0952	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0953	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0954	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0955	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0956	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0957	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0958	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0959	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0960	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0961	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0962	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0963	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0964	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0965	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0966	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0967	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0968	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0969	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0970	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0971	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0972	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0973	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0974	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0975	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0976	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0977	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0978	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0979	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0980	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0981	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0982	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0983	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0984	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0985	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0986	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0987	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0988	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0989	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0990	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0991	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0992	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0993	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0994	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0995	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0996	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0997	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0998	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_0999	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1000	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1001	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1002	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1003	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1004	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1005	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1006	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1007	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1008	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1009	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1010	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1011	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1012	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1013	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1014	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1015	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1016	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1017	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1018	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1019	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1020	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1021	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1022	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1023	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1024	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1025	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1026	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1027	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1028	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1029	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1030	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1031	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1032	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1033	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1034	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1035	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1036	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1037	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1038	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1039	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1040	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1041	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1042	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1043	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1044	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1045	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1046	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1047	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1048	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1049	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1050	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1051	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1052	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1053	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1054	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1055	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1056	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1057	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1058	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1059	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1060	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1061	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1062	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1063	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1064	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1065	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1066	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1067	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1068	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1069	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1070	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1071	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1072	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1073	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1074	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1075	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1076	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1077	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1078	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1079	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1080	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1081	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1082	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1083	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1084	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1085	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1086	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1087	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1088	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1089	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1090	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1091	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1092	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1093	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1094	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1095	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1096	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1097	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1098	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1099	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1100	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1101	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1102	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1103	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1104	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1105	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1106	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1107	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1108	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1109	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1110	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1111	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1112	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1113	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1114	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1115	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1116	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1117	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1118	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1119	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1120	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1121	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1122	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1123	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1124	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1125	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1126	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1127	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1128	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1129	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1130	128.0	128.0	0.0																	
