donor_id	gsm	timepoint	tissue_state	baseline_primary	cell_type	refined_state	F1_CORE_mean	F1_CORE_count	F1_EXTENDED_mean	F1_EXTENDED_count	F2_CORE_mean	F2_CORE_count	F2_EXTENDED_mean	F2_EXTENDED_count	F6_CORE_mean	F6_CORE_count	F6_EXTENDED_mean	F6_EXTENDED_count	F7_CORE_mean	F7_CORE_count	F7_EXTENDED_mean	F7_EXTENDED_count
P3	GSM7120457	baseline	lesional	True	NK_cell	T_cell_TRM_T17_like	0.20436803778195123	5	0.1262279739808858	5	0.08273361983614227	5	0.0929776505465876	5	0.2174657709562621	5	0.22589199374845972	5	1.1030511243621957	5	0.5985135360620717	5
P3	GSM7120457	baseline	lesional	True	NK_cell	cytotoxic_NK_T	0.20433890895771764	36	0.13190455747545377	36	0.09033825131927321	36	0.1026763098359081	36	0.227433255868852	36	0.24310253350871816	36	1.0445132947355507	36	0.5816652245992479	36
P3	GSM7120457	baseline	lesional	True	T_cell	T_cell_TRM_T17_like	0.197231982670627	43	0.12814569402839193	43	0.08715912854806485	43	0.09887016381734424	43	0.2245878766737948	43	0.2290965460019821	43	0.9389117563845406	43	0.5201891380425308	43
P3	GSM7120457	baseline	lesional	True	T_cell	T_cell_unresolved	0.17204282322480455	1	0.10876125291353142	1	0.04890592735239428	1	0.06889561128458895	1	0.09549489072838561	1	0.10799429316076925	1	0.7981235709035492	1	0.4145348364394341	1
P3	GSM7120457	baseline	lesional	True	dendritic	dendritic_LAMP3_CCR7	0.2093565258986494	113	0.14273415691742253	113	0.10009144784999112	113	0.11686317821028025	113	0.24582750244820095	113	0.24187718866396338	113	0.9729242396057989	113	0.5600502600082014	113
P3	GSM7120457	baseline	lesional	True	dendritic	myeloid_monocyte_macrophage	0.2152231429989311	39	0.15394218048552927	39	0.10863291358819736	39	0.12331806711279004	39	0.27586940243177527	39	0.2689286013651279	39	1.040551506169684	39	0.6027453853255745	39
P3	GSM7120457	baseline	lesional	True	endothelial	endothelial_activated	0.2021372304411308	551	0.1348938518698502	551	0.09536243893138761	551	0.1130512469518865	551	0.21123951396171733	551	0.21087860501425743	551	0.8885075456499424	551	0.49065659137747747	551
P3	GSM7120457	baseline	lesional	True	endothelial	endothelial_vascular	0.19797134498381952	376	0.1297803156948819	376	0.09236093646695699	376	0.10827957646149794	376	0.19741983792922616	376	0.19368071479987428	376	0.8282729007756867	376	0.45671550844091446	376
P3	GSM7120457	baseline	lesional	True	fibroblast	fibroblast_homeostatic_matrix	0.21321019131384383	2726	0.1552008692357131	2726	0.10858491407820503	2726	0.131943236937888	2726	0.22135388952945026	2726	0.21777765156597723	2726	0.833999481361505	2726	0.4734347903716192	2726
P3	GSM7120457	baseline	lesional	True	fibroblast	fibroblast_inflammatory	0.1825269929327225	117	0.12517673452535608	117	0.07738623504217879	117	0.10043957797210923	117	0.17423716710094492	117	0.17849555845355405	117	0.7386968134697935	117	0.41184532211315833	117
P3	GSM7120457	baseline	lesional	True	keratinocyte	keratinocyte_IFN_response	0.18566896702926688	10	0.11360892914285817	10	0.06539532191045414	10	0.08514886411199497	10	0.16214035112433306	10	0.15443370575676243	10	0.6938925038193309	10	0.3780460512024873	10
P3	GSM7120457	baseline	lesional	True	keratinocyte	keratinocyte_basal	0.2600270539774654	1955	0.16610160262709556	1955	0.08989776407073242	1955	0.11386536042261122	1955	0.2409726733929496	1955	0.23329572210667696	1955	0.8753606839982527	1955	0.48986034337776085	1955
P3	GSM7120457	baseline	lesional	True	keratinocyte	keratinocyte_inflammatory_T17	0.27269897165080365	2609	0.1758888649009533	2609	0.09572196507855703	2609	0.11480650696327113	2609	0.2790799003028362	2609	0.26414628883374897	2609	0.9693959898090407	2609	0.5436579272615959	2609
P3	GSM7120457	baseline	lesional	True	keratinocyte	keratinocyte_proliferative	0.16890936359113268	5	0.10580984622912762	5	0.07783128687648386	5	0.0835356575715187	5	0.20988526115367273	5	0.1920245067696636	5	0.7574071037921584	5	0.4218418745629182	5
P3	GSM7120457	baseline	lesional	True	keratinocyte	keratinocyte_spinous_suprabasal	0.2180494121678309	128	0.12960289344746803	128	0.06524300067967162	128	0.09009484208196912	128	0.1765920533766758	128	0.16695807519544467	128	0.6320085105968737	128	0.3556260058445523	128
P3	GSM7120457	baseline	lesional	True	keratinocyte	keratinocyte_stress_hypoxia	0.16309420528679971	18	0.10001620513434767	18	0.0648428580073081	18	0.08087196783965882	18	0.17052592137882353	18	0.16067756693244967	18	0.7036652956073752	18	0.38520194470868885	18
P3	GSM7120457	baseline	lesional	True	mast_cell	mast_cell	0.13944977458665353	127	0.07251873414127245	127	0.035394685232849436	127	0.0553632851140241	127	0.0978587681925061	127	0.09478235430327052	127	0.5053467111336585	127	0.2696042200862233	127
P3	GSM7120457	baseline	lesional	True	melanocyte	melanocyte_unresolved	0.28784332449051453	151	0.19697156838494306	151	0.11767914794712384	151	0.13020334259397384	151	0.3090152114787796	151	0.2604814312494783	151	0.8241016103002617	151	0.48407226215100535	151
P3	GSM7120457	baseline	lesional	True	myeloid_monocyte	dendritic_LAMP3_CCR7	0.19784548662455143	128	0.13448728836566784	128	0.09495789418785597	128	0.11140636117630777	128	0.23460942902166793	128	0.22330730768183416	128	0.8879956510176075	128	0.5123574561550153	128
P3	GSM7120457	baseline	lesional	True	myeloid_monocyte	myeloid_monocyte_macrophage	0.18370757103515067	1043	0.12569029053455885	1043	0.08733881803548195	1043	0.10361108805432055	1043	0.2256973190069492	1043	0.20662764172298073	1043	0.8392294803870595	1043	0.4857550150006313	1043
P3	GSM7120457	baseline	lesional	True	myeloid_monocyte	myeloid_monocyte_unresolved	0.16861332191177356	16	0.09118322597555271	16	0.04920004174760422	16	0.07339310049303827	16	0.1050697180768254	16	0.11337680308427392	16	0.5038986102370839	16	0.276567281377598	16
P3	GSM7120457	baseline	lesional	True	pericyte_smooth_muscle	pericyte_smooth_muscle_unresolved	0.23731151550052668	670	0.16327310907966677	670	0.1162229390580536	670	0.13848438110388225	670	0.2514862685840941	670	0.2554605304373659	670	1.0127842366944888	670	0.5607821976887394	670
P3	GSM7120457	baseline	lesional	True	unassigned	unassigned_unresolved	0.14864366924727246	5	0.07798066233810699	5	0.038460437428740175	5	0.06177277722466048	5	0.0893008707355252	5	0.10500749333574481	5	0.5034140164907581	5	0.27530334553233726	5
P3	GSM7120458	baseline	nonlesional	True	B_cell	B_cell_plasma	0.21294178707810346	58	0.13727384613736435	58	0.08783412893043532	58	0.10864593484249807	58	0.22274047962404153	58	0.22517283300136354	58	1.0285001341924027	58	0.5605559030114026	58
P3	GSM7120458	baseline	nonlesional	True	B_cell	B_cell_unresolved	0.21798701213483385	738	0.13798173649295223	738	0.08722108056873575	738	0.10934177928272056	738	0.2208705022236792	738	0.21803953656105296	738	0.9535732901097623	738	0.5252820382069004	738
P3	GSM7120458	baseline	nonlesional	True	NK_cell	cytotoxic_NK_T	0.24092592190482195	3	0.15168757408558128	3	0.08501718282289585	3	0.11012935444414397	3	0.22152980740693826	3	0.24837318183888993	3	1.0241456966441616	3	0.576733928636694	3
P3	GSM7120458	baseline	nonlesional	True	T_cell	T_cell_TRM_T17_like	0.21940894685868817	19	0.14827243689471842	19	0.10226512622386846	19	0.11109377089608526	19	0.2427507915543671	19	0.24494557250349977	19	1.0614096995910587	19	0.5853666159612597	19
P3	GSM7120458	baseline	nonlesional	True	dendritic	dendritic_LAMP3_CCR7	0.2369810319955165	30	0.16604827876604303	30	0.1148658380371846	30	0.13286013000156632	30	0.3020646976440144	30	0.29110975601553574	30	1.1163188507318642	30	0.6448280663760944	30
P3	GSM7120458	baseline	nonlesional	True	dendritic	dendritic_unresolved	0.1324999811680134	1	0.07495305419429717	1	0.034794393943025644	1	0.047467547780108386	1	0.08491021843412672	1	0.09444985819965086	1	0.6708814481644749	1	0.34147371986169445	1
P3	GSM7120458	baseline	nonlesional	True	dendritic	myeloid_monocyte_macrophage	0.2504614703449624	89	0.1737928326174978	89	0.12057392387581604	89	0.1348403288001022	89	0.3169504348560842	89	0.297742444981623	89	1.1732120808974762	89	0.6764750839670575	89
P3	GSM7120458	baseline	nonlesional	True	endothelial	endothelial_activated	0.2193268519453639	335	0.14670585355860521	335	0.098869540550671	335	0.1188118243333922	335	0.2258928069249174	335	0.23056772531741032	335	1.037810182894686	335	0.5657059523996483	335
P3	GSM7120458	baseline	nonlesional	True	endothelial	endothelial_vascular	0.21246345861604224	315	0.1383932795885646	315	0.0947910996359697	315	0.11275769558194393	315	0.20806617041295203	315	0.21140010916966967	315	0.9710420599957942	315	0.5290222624286764	315
P3	GSM7120458	baseline	nonlesional	True	fibroblast	fibroblast_homeostatic_matrix	0.24551862934450097	2524	0.18092406935582844	2524	0.12408833674301177	2524	0.15265752981304898	2524	0.25468306451684575	2524	0.264317564578263	2524	1.0577847366527307	2524	0.5918914168149976	2524
P3	GSM7120458	baseline	nonlesional	True	fibroblast	fibroblast_inflammatory	0.2198935229289214	233	0.1487543666704419	233	0.08846609323812656	233	0.11690404213447364	233	0.20860781354836547	233	0.22473794840826658	233	0.9956639393560646	233	0.5443332237800564	233
P3	GSM7120458	baseline	nonlesional	True	fibroblast	fibroblast_unresolved	0.2653724262721767	1	0.13410715015902241	1	0.06180450351460008	1	0.10125397758273312	1	0.1413075526631222	1	0.1768899546978458	1	0.7941738954073907	1	0.3990264236758437	1
P3	GSM7120458	baseline	nonlesional	True	keratinocyte	keratinocyte_IFN_response	0.23975369985794784	3	0.1307744868413916	3	0.0744450325322833	3	0.09826397404759052	3	0.19043206559186385	3	0.19269692186877752	3	0.9026211957590876	3	0.493429745535759	3
P3	GSM7120458	baseline	nonlesional	True	keratinocyte	keratinocyte_basal	0.23146625952786973	2998	0.14587791805950315	2998	0.07821739763999509	2998	0.09839527408957303	2998	0.21420337636246892	2998	0.20813903280718665	2998	0.9077498422552469	2998	0.4937365962044797	2998
P3	GSM7120458	baseline	nonlesional	True	keratinocyte	keratinocyte_inflammatory_T17	0.22936925254967205	413	0.14201000212998174	413	0.07546218223722034	413	0.09492517911409007	413	0.22125506584695442	413	0.20068026207397457	413	0.843392787972908	413	0.46510039233870104	413
P3	GSM7120458	baseline	nonlesional	True	keratinocyte	keratinocyte_proliferative	0.2334913095100813	4	0.13762637924397084	4	0.07585045517626111	4	0.1001033528162455	4	0.18624159111951924	4	0.18368709318046436	4	0.7107221162021535	4	0.3942756869909992	4
P3	GSM7120458	baseline	nonlesional	True	keratinocyte	keratinocyte_spinous_suprabasal	0.22816690931950287	2158	0.14187363199553205	2158	0.07609202674773045	2158	0.09589518290269648	2158	0.21418716816935582	2158	0.19968275042145225	2158	0.8529531062689817	2158	0.4693818951336105	2158
P3	GSM7120458	baseline	nonlesional	True	keratinocyte	keratinocyte_stress_hypoxia	0.21160358083134548	25	0.12078683992025879	25	0.05696503817466635	25	0.08770910830031552	25	0.14331652981939105	25	0.13698461893662897	25	0.5284146854071214	25	0.3005011472195929	25
P3	GSM7120458	baseline	nonlesional	True	mast_cell	mast_cell	0.20339086348135318	69	0.10986866400086037	69	0.05695517212290059	69	0.08113151992032308	69	0.1589791662717285	69	0.15542129035267727	69	0.8217208212968136	69	0.436447079439812	69
P3	GSM7120458	baseline	nonlesional	True	melanocyte	melanocyte_unresolved	0.3112262230319101	544	0.20895274918602988	544	0.12198610783551278	544	0.14045770284839668	544	0.30708445393664113	544	0.2697097662499678	544	0.9255684265283327	544	0.5356160717139994	544
P3	GSM7120458	baseline	nonlesional	True	myeloid_monocyte	dendritic_LAMP3_CCR7	0.2942251084074524	15	0.20136266848187387	15	0.12776205999470497	15	0.15417815136718047	15	0.3074661022912197	15	0.28589327226828337	15	1.0114734076030765	15	0.5990606681743448	15
P3	GSM7120458	baseline	nonlesional	True	myeloid_monocyte	myeloid_monocyte_macrophage	0.23077805168611779	254	0.1625981835492507	254	0.11282307262042462	254	0.1306388083268238	254	0.2907658675404632	254	0.26741075409675946	254	1.0241235326330613	254	0.5938956485303756	254
P3	GSM7120458	baseline	nonlesional	True	myeloid_monocyte	myeloid_monocyte_unresolved	0.2020204747453848	6	0.10741962436217878	6	0.04458743695404	6	0.0742917489472358	6	0.13945263234056313	6	0.12241379739545287	6	0.627221770739227	6	0.34505171581267474	6
P3	GSM7120458	baseline	nonlesional	True	pericyte_smooth_muscle	pericyte_smooth_muscle_unresolved	0.25234995386083603	1115	0.1749337027152187	1115	0.11710104426030475	1115	0.1431391307654734	1115	0.26649874008160673	1115	0.280603503530298	1115	1.128702488212225	1115	0.6195685676435381	1115
P3	GSM7120458	baseline	nonlesional	True	unassigned	unassigned_unresolved	0.24322332897785404	84	0.13440861398799195	84	0.06057666221951467	84	0.09375029255438132	84	0.14897409335166079	84	0.15299046682702264	84	0.6702933175169634	84	0.3708496724845618	84
P3	GSM7120459	day3	lesional	False	B_cell	B_cell_plasma	0.24447270267475557	54	0.1744801270654172	54	0.12389389868846597	54	0.1348573345230689	54	0.30303185407790206	54	0.2955062091589575	54	1.189314702873809	54	0.6655170919252057	54
P3	GSM7120459	day3	lesional	False	B_cell	B_cell_unresolved	0.2332049342182326	94	0.1618525373565744	94	0.1089302613729747	94	0.12420404737188696	94	0.274630639385171	94	0.26468335767545	94	1.079521567825407	94	0.6024703147627118	94
P3	GSM7120459	day3	lesional	False	NK_cell	cytotoxic_NK_T	0.24351546282694078	23	0.18496169964259568	23	0.13361818990319127	23	0.13669055160320212	23	0.35060633134942143	23	0.33216871576285656	23	1.2409522960112733	23	0.7174731353123864	23
P3	GSM7120459	day3	lesional	False	T_cell	T_cell_TRM_T17_like	0.22131751685334364	42	0.16336378273084956	42	0.12531465690496726	42	0.12376498571684054	42	0.297966131998872	42	0.28534918839279966	42	1.0924806388512822	42	0.6175794162145705	42
P3	GSM7120459	day3	lesional	False	T_cell	T_cell_unresolved	0.28198917237732213	1	0.12370238781547184	1	0.07130117448506598	1	0.09945799156311796	1	0.11986789911363263	1	0.0924778940095561	1	0.210905096894969	1	0.14357696900443326	1
P3	GSM7120459	day3	lesional	False	T_cell	cytotoxic_NK_T	0.08165273231518085	1	0.07231302122701093	1	0.05624517523930408	1	0.05926968996180272	1	0.1555089315903298	1	0.189761099896885	1	0.9199742153590402	1	0.49238569924302494	1
P3	GSM7120459	day3	lesional	False	dendritic	dendritic_LAMP3_CCR7	0.2353916339397529	45	0.18377943587205064	45	0.1433604061965341	45	0.14493609946844854	45	0.35904472810658733	45	0.3359069734464581	45	1.2199967543957837	45	0.7151637903391217	45
P3	GSM7120459	day3	lesional	False	dendritic	myeloid_monocyte_macrophage	0.2735726436539145	25	0.21312589884505861	25	0.15989507731031574	25	0.16087406228599743	25	0.40658441745998486	25	0.3714207308645496	25	1.2853367799815596	25	0.7684466435963708	25
P3	GSM7120459	day3	lesional	False	endothelial	endothelial_activated	0.2630292480241156	268	0.18865838033930366	268	0.1366141933043931	268	0.15230269963310603	268	0.3016723862391003	268	0.2867305492900914	268	1.1072534751789698	268	0.6232430915258786	268
P3	GSM7120459	day3	lesional	False	endothelial	endothelial_vascular	0.2727235693464931	295	0.19514177721617476	295	0.14211500856194997	295	0.1557205223850447	295	0.30467791066353916	295	0.2754974503052402	295	1.005843876416626	295	0.5769809755335845	295
P3	GSM7120459	day3	lesional	False	fibroblast	fibroblast_homeostatic_matrix	0.2941267182830001	744	0.22673240229428088	744	0.1623298453421367	744	0.1864153646902462	744	0.32940504974223905	744	0.31611961637439184	744	1.1319718176365352	744	0.6545051769195674	744
P3	GSM7120459	day3	lesional	False	fibroblast	fibroblast_inflammatory	0.26412584889270385	18	0.1925860818568559	18	0.12820197793300034	18	0.15396334027644198	18	0.28336371515326175	18	0.28222081559304935	18	1.1601532392703642	18	0.6511004030020973	18
P3	GSM7120459	day3	lesional	False	keratinocyte	keratinocyte_IFN_response	0.22091701428014798	12	0.15022262771316208	12	0.09580147024803796	12	0.11307568712335665	12	0.22229981956659672	12	0.22895456640934544	12	1.0273817481657819	12	0.5600282681713896	12
P3	GSM7120459	day3	lesional	False	keratinocyte	keratinocyte_basal	0.35658060669819264	1360	0.23624850108253567	1360	0.13111138856790133	1360	0.15643267627635532	1360	0.34486542981025986	1360	0.329079017971917	1360	1.0949549733171224	1360	0.625490739637666	1360
P3	GSM7120459	day3	lesional	False	keratinocyte	keratinocyte_inflammatory_T17	0.36199407396029976	3279	0.2412577556683407	3279	0.13488078379968754	3279	0.15260302418156751	3279	0.3865707084011993	3279	0.35491578130346213	3279	1.141208683641572	3279	0.657018189337366	3279
P3	GSM7120459	day3	lesional	False	keratinocyte	keratinocyte_proliferative	0.26422643307324656	9	0.17055016393242228	9	0.10150830596171187	9	0.12250426671321951	9	0.22194270698031401	9	0.2219892757477474	9	0.6865016722912073	9	0.395737987434966	9
P3	GSM7120459	day3	lesional	False	keratinocyte	keratinocyte_spinous_suprabasal	0.2934466843543103	457	0.18335661936966174	457	0.09846705882472921	457	0.12622850039192246	457	0.25794412910619013	457	0.23929611454838745	457	0.8004293756183789	457	0.46000954911931086	457
P3	GSM7120459	day3	lesional	False	keratinocyte	keratinocyte_stress_hypoxia	0.21833496333056351	21	0.14190186180345984	21	0.09031084682565052	21	0.11631630156096898	21	0.2052588644477795	21	0.19877135965342352	21	0.7515371742763258	21	0.4265733630038461	21
P3	GSM7120459	day3	lesional	False	mast_cell	mast_cell	0.14481890007310272	258	0.09192978627377427	258	0.05761351103834617	258	0.06584708778864172	258	0.16547774079621444	258	0.15129151138271552	258	0.7382635405754358	258	0.401811356725027	258
P3	GSM7120459	day3	lesional	False	melanocyte	melanocyte_unresolved	0.34292774365645207	63	0.23113520661521395	63	0.13265585803788008	63	0.1568325483092867	63	0.31042019601777304	63	0.27143197536343733	63	0.7915919149425471	63	0.47760917421127114	63
P3	GSM7120459	day3	lesional	False	myeloid_monocyte	dendritic_LAMP3_CCR7	0.25707178407147924	61	0.19143740565218106	61	0.139923708772168	61	0.14978828675095118	61	0.34903008260888196	61	0.319443123214978	61	1.1305191259691856	61	0.6611759439418194	61
P3	GSM7120459	day3	lesional	False	myeloid_monocyte	myeloid_monocyte_macrophage	0.26341912325238476	309	0.2002310920134321	309	0.14971934110073076	309	0.15758839427661234	309	0.3713932363874816	309	0.3188316987963662	309	1.0491811149459334	309	0.6337660352298121	309
P3	GSM7120459	day3	lesional	False	myeloid_monocyte	myeloid_monocyte_unresolved	0.20223223360797035	14	0.12398250390179702	14	0.07655907120955978	14	0.09624241505599926	14	0.17614367253316027	14	0.1657116547285464	14	0.7368103843509006	14	0.39875997921624295	14
P3	GSM7120459	day3	lesional	False	pericyte_smooth_muscle	pericyte_smooth_muscle_unresolved	0.26901212679777553	345	0.20345646895338476	345	0.14791327731889398	345	0.1648586784903683	345	0.31894122430743027	345	0.32157052583324325	345	1.2014355767051819	345	0.6740559011723575	345
P3	GSM7120459	day3	lesional	False	unassigned	unassigned_unresolved	0.1854327707599166	3	0.09195563207297064	3	0.04656220813069536	3	0.07381355985942582	3	0.11237141736352789	3	0.10943356815532522	3	0.5686330903270367	3	0.30868479866531545	3
P3	GSM7120460	day14	lesional	False	B_cell	B_cell_plasma	0.29390356466011447	40	0.19264917529868103	40	0.12388250588046239	40	0.14482695812218568	40	0.3199630303738161	40	0.302128521328386	40	1.1999141413753214	40	0.6730348596179778	40
P3	GSM7120460	day14	lesional	False	B_cell	B_cell_unresolved	0.27126919236935304	199	0.17932159918725618	199	0.11443969267726219	199	0.13730713743083553	199	0.2916687090091432	199	0.2804645146881369	199	1.0623704112412704	199	0.6059588506512268	199
P3	GSM7120460	day14	lesional	False	NK_cell	cytotoxic_NK_T	0.30035692201333	11	0.21901870747964594	11	0.14598881195396177	11	0.1613882978086009	11	0.39318101712354764	11	0.3880016437950838	11	1.3175590639326298	11	0.7762448177778672	11
P3	GSM7120460	day14	lesional	False	T_cell	T_cell_TRM_T17_like	0.27112018553791567	42	0.17923161019816114	42	0.11752362992698441	42	0.13169903300460556	42	0.30209132708445013	42	0.2875718671135133	42	1.1783179293526491	42	0.6584344852808018	42
P3	GSM7120460	day14	lesional	False	T_cell	cytotoxic_NK_T	0.26040254896567006	1	0.1920640878871752	1	0.11545632052644027	1	0.13454555460888687	1	0.30518771927398974	1	0.3200540940768344	1	1.2352346416356896	1	0.7036561632395628	1
P3	GSM7120460	day14	lesional	False	dendritic	dendritic_LAMP3_CCR7	0.3198584123673734	47	0.22448698935087522	47	0.14960330993892273	47	0.16947417180564683	47	0.39590774877772306	47	0.3602913701333909	47	1.1866918089221754	47	0.7147559848769228	47
P3	GSM7120460	day14	lesional	False	dendritic	dendritic_unresolved	0.24278258147000908	2	0.11806575379012775	2	0.05947869869049238	2	0.09045478160415635	2	0.18348184490564684	2	0.1542077729268003	2	0.5566018337711298	2	0.3223686195599701	2
P3	GSM7120460	day14	lesional	False	dendritic	myeloid_monocyte_macrophage	0.3312678028219116	66	0.23637507821335618	66	0.1632974631663301	66	0.17995962365559	66	0.4067155241771958	66	0.36585835688400675	66	1.2257553140268522	66	0.7417138215558479	66
P3	GSM7120460	day14	lesional	False	endothelial	endothelial_activated	0.30032218104812564	363	0.20810276765529048	363	0.1438334889619281	363	0.1677415501005732	363	0.31522105934432665	363	0.2966171857671614	363	1.1243931682235875	363	0.6363942895433581	363
P3	GSM7120460	day14	lesional	False	endothelial	endothelial_vascular	0.3050221878841204	323	0.21132790489117864	323	0.14773057694094038	323	0.16831737511653622	323	0.3207900426620516	323	0.29329290592190804	323	1.0575921482421218	323	0.6054964012618343	323
P3	GSM7120460	day14	lesional	False	fibroblast	fibroblast_homeostatic_matrix	0.3499759766695888	1261	0.263323193332368	1261	0.1812627046379297	1261	0.21573982513893072	1261	0.37095880535803083	1261	0.3566391065323771	1261	1.2021396783826794	1261	0.7059535523451884	1261
P3	GSM7120460	day14	lesional	False	fibroblast	fibroblast_inflammatory	0.3199353607739168	44	0.23389318429638284	44	0.1452045744561094	44	0.18354406222373126	44	0.3285658796793988	44	0.35007700649354506	44	1.2646274978844296	44	0.7219436549098653	44
P3	GSM7120460	day14	lesional	False	keratinocyte	keratinocyte_IFN_response	0.24178946937151805	3	0.1636914215472226	3	0.0971441269258958	3	0.13318842654242058	3	0.217702890497941	3	0.19401075678659285	3	0.656991590221549	3	0.39145153121957205	3
P3	GSM7120460	day14	lesional	False	keratinocyte	keratinocyte_basal	0.38237459217663355	1403	0.2528246876472636	1403	0.1410686737169623	1403	0.16470503933768144	1403	0.37897896896649996	1403	0.35065966062901754	1403	1.1368738393045186	1403	0.6539334656319805	1403
P3	GSM7120460	day14	lesional	False	keratinocyte	keratinocyte_inflammatory_T17	0.40630999642317356	1535	0.270139907373944	1535	0.14951742261590087	1535	0.16638114086953457	1535	0.43651994602223665	1535	0.3951160522384493	1535	1.2284838224781267	1535	0.7106836160917438	1535
P3	GSM7120460	day14	lesional	False	keratinocyte	keratinocyte_proliferative	0.2530279984852945	5	0.13418437908427344	5	0.06753821365704242	5	0.10550206157091799	5	0.12847475731421512	5	0.13671777280594116	5	0.4142551025076414	5	0.2396217358517468	5
P3	GSM7120460	day14	lesional	False	keratinocyte	keratinocyte_spinous_suprabasal	0.3434864669657028	1059	0.21723173928142084	1059	0.11539687377135908	1059	0.14230833567154702	1059	0.3122828164796611	1059	0.28516562261249856	1059	0.9223037960594614	1059	0.5346470104156733	1059
P3	GSM7120460	day14	lesional	False	keratinocyte	keratinocyte_stress_hypoxia	0.2571365234106618	16	0.1504972360660155	16	0.07997634744024172	16	0.11621991198420664	16	0.17338559200502981	16	0.16705118756641407	16	0.5373258822417899	16	0.31753362429944676	16
P3	GSM7120460	day14	lesional	False	mast_cell	mast_cell	0.22400638167103565	684	0.12815394793583998	684	0.07150538759185768	684	0.09383350580990939	684	0.19576419015538293	684	0.18117177361857403	684	0.7959735240548599	684	0.4430720062930066	684
P3	GSM7120460	day14	lesional	False	melanocyte	melanocyte_unresolved	0.37779079919995784	41	0.25492589562452067	41	0.147545492264138	41	0.16986090029084236	41	0.3471667894901548	41	0.3013180428037197	41	0.8838396678294409	41	0.5322358230328794	41
P3	GSM7120460	day14	lesional	False	myeloid_monocyte	dendritic_LAMP3_CCR7	0.29994456805608627	35	0.20910682135199052	35	0.13822258480595206	35	0.16255268560198877	35	0.35178845201767756	35	0.3053478214726801	35	1.0070925759006386	35	0.6065884272485051	35
P3	GSM7120460	day14	lesional	False	myeloid_monocyte	myeloid_monocyte_macrophage	0.3048198132653291	442	0.21910305015216075	442	0.15445577575743566	442	0.17464950141272337	442	0.38189875020167474	442	0.32506411788091993	442	0.9939312038806585	442	0.615069066083999	442
P3	GSM7120460	day14	lesional	False	myeloid_monocyte	myeloid_monocyte_unresolved	0.22602245978079583	12	0.1250604719466527	12	0.057606364766196065	12	0.09066637272686967	12	0.15894497496940807	12	0.1563646427937348	12	0.7021424793724155	12	0.37543137828784584	12
P3	GSM7120460	day14	lesional	False	pericyte_smooth_muscle	pericyte_smooth_muscle_unresolved	0.3420049232103639	311	0.24632048750778957	311	0.16977518780001463	311	0.19871665364023272	311	0.37336106697298194	311	0.37081028949314154	311	1.279935117009146	311	0.7293637782508609	311
P3	GSM7120460	day14	lesional	False	unassigned	unassigned_unresolved	0.23123701743656688	4	0.11992902197418474	4	0.06016777105180379	4	0.08538013765268923	4	0.14966560289992153	4	0.1379555979837207	4	0.7030242430500833	4	0.37631847416756886	4
P4	GSM7120461	baseline	lesional	True	B_cell	B_cell_plasma	0.28263556119529587	28	0.19644085325151237	28	0.1264932646105609	28	0.14472052046501932	28	0.33751951354646187	28	0.3420762036329525	28	1.4070560062246984	28	0.7943099940561218	28
P4	GSM7120461	baseline	lesional	True	B_cell	B_cell_unresolved	0.2654784462615086	38	0.18049108194698418	38	0.1139128139046415	38	0.1300535946410811	38	0.32496064894289245	38	0.31934686241628213	38	1.348284826314516	38	0.7597031950504027	38
P4	GSM7120461	baseline	lesional	True	NK_cell	T_cell_TRM_T17_like	0.26977005053098535	2	0.19112097218201313	2	0.12186977712231431	2	0.14364146259123883	2	0.3131022707406357	2	0.26729132310035225	2	1.0141103487650367	2	0.5755245218423535	2
P4	GSM7120461	baseline	lesional	True	NK_cell	cytotoxic_NK_T	0.2883478624491133	34	0.19313268141920076	34	0.1299152962674987	34	0.1438469027387763	34	0.32222796038035084	34	0.30574608227102623	34	1.2718711449853541	34	0.7170305603010634	34
P4	GSM7120461	baseline	lesional	True	T_cell	T_cell_TRM_T17_like	0.2742773105798934	44	0.1841507944999238	44	0.1232730417518936	44	0.13857973940866908	44	0.3053277353878767	44	0.2876862935286187	44	1.159057160484849	44	0.6522121048834798	44
P4	GSM7120461	baseline	lesional	True	T_cell	cytotoxic_NK_T	0.30670538140417425	4	0.21887767981349038	4	0.14412753962389743	4	0.15706341890104414	4	0.3493566469841803	4	0.3230139124660806	4	1.1791231738980317	4	0.6807878002673943	4
P4	GSM7120461	baseline	lesional	True	dendritic	dendritic_LAMP3_CCR7	0.3059912026492288	57	0.21952340712258903	57	0.1510347483985226	57	0.16834942922714827	57	0.3636111775151174	57	0.3493321947958902	57	1.305168862292115	57	0.7655499641715597	57
P4	GSM7120461	baseline	lesional	True	dendritic	myeloid_monocyte_macrophage	0.28923805634340055	36	0.2102533941802876	36	0.1425288970373614	36	0.16054235071976705	36	0.3510817199385151	36	0.33616679916830144	36	1.3210080246398843	36	0.7703700617143747	36
P4	GSM7120461	baseline	lesional	True	endothelial	endothelial_activated	0.33436581281188504	203	0.24489923559610516	203	0.18297480489855106	203	0.2054649341417508	203	0.3897254686651682	203	0.3641052608756146	203	1.2493101986025628	203	0.7217661598185383	203
