sample_id	source_file	pc1	pc2	pca_scope
6056-0005	Skin_norm_counts_r.txt	47.16320607680613	-15.460724077229768	replication_skin_baseline_norm
6056-0006	Skin_norm_counts_r.txt	-24.155698510151964	-5.043267728060016	replication_skin_baseline_norm
6059-0005	Skin_norm_counts_r.txt	20.665641599782354	17.023247991687764	replication_skin_baseline_norm
6059-0006	Skin_norm_counts_r.txt	-3.7086435161360143	2.112659451368254	replication_skin_baseline_norm
6061-0005	Skin_norm_counts_r.txt	36.71630064461052	-8.112895416089902	replication_skin_baseline_norm
6061-0006	Skin_norm_counts_r.txt	-14.470941877423861	3.8359255460949253	replication_skin_baseline_norm
6063-0005	Skin_norm_counts_r.txt	19.288963664746703	2.999955477973523	replication_skin_baseline_norm
6063-0006	Skin_norm_counts_r.txt	-16.260826543730108	-18.338885117141547	replication_skin_baseline_norm
6071-0005	Skin_norm_counts_r.txt	39.765263446705326	-9.793835814499236	replication_skin_baseline_norm
6071-0006	Skin_norm_counts_r.txt	-22.73288559517794	-17.358888752877256	replication_skin_baseline_norm
1001-0002	Blood_norm_counts_d.txt	-10.487105327365475	8.259284502193482	discovery_blood_baseline_norm
1002-0002	Blood_norm_counts_d.txt	-19.07506255605522	24.676346657135312	discovery_blood_baseline_norm
1003-0002	Blood_norm_counts_d.txt	-2.4163482413696507	10.296510673435758	discovery_blood_baseline_norm
1004-0002	Blood_norm_counts_d.txt	-3.821306294663801	10.672812366133627	discovery_blood_baseline_norm
1005-0002	Blood_norm_counts_d.txt	-13.819901204152446	10.911034029116065	discovery_blood_baseline_norm
1006-0002	Blood_norm_counts_d.txt	3.08485778434807	0.3909812375044004	discovery_blood_baseline_norm
1008-0002	Blood_norm_counts_d.txt	1.5810438240787836	7.736014356169532	discovery_blood_baseline_norm
1009-0002	Blood_norm_counts_d.txt	2.3566069302951127	6.490518807781067	discovery_blood_baseline_norm
1013-0002	Blood_norm_counts_d.txt	-6.643579831487623	12.105014285553635	discovery_blood_baseline_norm
1014-0002	Blood_norm_counts_d.txt	0.2123754426076966	5.507696607855776	discovery_blood_baseline_norm
138001-0002	Blood_norm_counts_d.txt	8.584214183407953	-4.048224304416063	discovery_blood_baseline_norm
138002-0002	Blood_norm_counts_d.txt	3.2669970198370404	0.035950887048944044	discovery_blood_baseline_norm
138003-0002	Blood_norm_counts_d.txt	-9.829852856406317	-5.699403916975402	discovery_blood_baseline_norm
138004-0002	Blood_norm_counts_d.txt	10.018198314431729	-5.469587023183446	discovery_blood_baseline_norm
23002-0002	Blood_norm_counts_d.txt	-3.4074356920574473	-5.293155274564307	discovery_blood_baseline_norm
23003-0002	Blood_norm_counts_d.txt	14.52435031722142	1.665311746848009	discovery_blood_baseline_norm
23005-0002	Blood_norm_counts_d.txt	0.6765002331544054	-5.568721656489808	discovery_blood_baseline_norm
23006-0002	Blood_norm_counts_d.txt	4.744906769414005	2.74661139819081	discovery_blood_baseline_norm
23007-0002	Blood_norm_counts_d.txt	-3.635584525125392	-2.378424396122248	discovery_blood_baseline_norm
23009-0002	Blood_norm_counts_d.txt	10.809647479154615	1.1247268735329652	discovery_blood_baseline_norm
23012-0002	Blood_norm_counts_d.txt	-17.95405550856493	-4.813270957585118	discovery_blood_baseline_norm
5002-0002	Blood_norm_counts_d.txt	5.977284825940402	-5.8166277255967245	discovery_blood_baseline_norm
5003-0002	Blood_norm_counts_d.txt	-7.9835903503617685	-7.4531706907437325	discovery_blood_baseline_norm
5004-0002	Blood_norm_counts_d.txt	1.9883916249013094	-9.663354969860691	discovery_blood_baseline_norm
5006-0002	Blood_norm_counts_d.txt	-26.2828982890768	-29.732027398872795	discovery_blood_baseline_norm
5007-0002	Blood_norm_counts_d.txt	8.090788931280679	-4.009722755635051	discovery_blood_baseline_norm
5008-0002	Blood_norm_counts_d.txt	7.13287475290819	-7.60903515529275	discovery_blood_baseline_norm
5015-0002	Blood_norm_counts_d.txt	-3.6182666292642387	-5.39410327612026	discovery_blood_baseline_norm
5016-0002	Blood_norm_counts_d.txt	4.178614049099219	3.2410138413629843	discovery_blood_baseline_norm
5017-0002	Blood_norm_counts_d.txt	-1.349025752770493	0.6803239382541408	discovery_blood_baseline_norm
5018-0002	Blood_norm_counts_d.txt	8.385470986128094	-1.1819657339851872	discovery_blood_baseline_norm
5019-0002	Blood_norm_counts_d.txt	-8.905678807897845	-3.1069528296523217	discovery_blood_baseline_norm
5020-0002	Blood_norm_counts_d.txt	4.524640605487276	0.1348582911694183	discovery_blood_baseline_norm
5021-0002	Blood_norm_counts_d.txt	-0.2728777090362751	-2.7890759020716707	discovery_blood_baseline_norm
5022-0002	Blood_norm_counts_d.txt	5.5002503201759305	-6.585699641918985	discovery_blood_baseline_norm
5023-0002	Blood_norm_counts_d.txt	6.911103362038665	3.389998714038535	discovery_blood_baseline_norm
5024-0002	Blood_norm_counts_d.txt	0.6597000810702612	1.6171910902725635	discovery_blood_baseline_norm
5025-0002	Blood_norm_counts_d.txt	-4.72855814930535	5.588384356065731	discovery_blood_baseline_norm
60001-0002	Blood_norm_counts_d.txt	-12.722246444465918	-16.882739075948965	discovery_blood_baseline_norm
60002-0002	Blood_norm_counts_d.txt	10.002054175510397	-3.0699931028940735	discovery_blood_baseline_norm
60003-0002	Blood_norm_counts_d.txt	5.014717314362266	-0.330948636018586	discovery_blood_baseline_norm
60004-0002	Blood_norm_counts_d.txt	10.935368271134507	2.3904191496457767	discovery_blood_baseline_norm
60005-0002	Blood_norm_counts_d.txt	-5.060716475421832	5.622109179676319	discovery_blood_baseline_norm
6001-0002	Blood_norm_counts_d.txt	-26.585335485497968	17.663827840230784	discovery_blood_baseline_norm
6002-0002	Blood_norm_counts_d.txt	-3.810294307097368	0.9388970638756773	discovery_blood_baseline_norm
6003-0002	Blood_norm_counts_d.txt	-13.928153361059344	7.571977181086168	discovery_blood_baseline_norm
6004-0002	Blood_norm_counts_d.txt	-7.967382635173774	1.6757253643864987	discovery_blood_baseline_norm
6005-0002	Blood_norm_counts_d.txt	-1.951302249170202	-4.452135403470328	discovery_blood_baseline_norm
6006-0002	Blood_norm_counts_d.txt	5.987353720712962	0.9544299810491236	discovery_blood_baseline_norm
6007-0002	Blood_norm_counts_d.txt	-14.050043151586383	-3.006389224523005	discovery_blood_baseline_norm
6008-0002	Blood_norm_counts_d.txt	-30.525606388408022	2.4439319169270157	discovery_blood_baseline_norm
6009-0002	Blood_norm_counts_d.txt	3.8986036495604663	3.599469211436626	discovery_blood_baseline_norm
6010-0002	Blood_norm_counts_d.txt	4.492492779841614	4.553344824745036	discovery_blood_baseline_norm
6012-0002	Blood_norm_counts_d.txt	-7.987094373038781	-0.9982049120638186	discovery_blood_baseline_norm
6013-0002	Blood_norm_counts_d.txt	5.456712848104587	0.5957422399282549	discovery_blood_baseline_norm
6014-0002	Blood_norm_counts_d.txt	5.684982653697828	-0.852163899678049	discovery_blood_baseline_norm
6015-0002	Blood_norm_counts_d.txt	-12.003228316131654	-21.863786627465934	discovery_blood_baseline_norm
6016-0002	Blood_norm_counts_d.txt	5.367355456964925	2.0336809117045633	discovery_blood_baseline_norm
6017-0002	Blood_norm_counts_d.txt	13.985214643186977	-0.46152788887694995	discovery_blood_baseline_norm
6018-0002	Blood_norm_counts_d.txt	1.9586110232756684	-5.249255466722576	discovery_blood_baseline_norm
6019-0002	Blood_norm_counts_d.txt	4.430697357030043	3.692715368428857	discovery_blood_baseline_norm
6020-0002	Blood_norm_counts_d.txt	-1.9392857929597864	0.2891574167473022	discovery_blood_baseline_norm
6021-0002	Blood_norm_counts_d.txt	2.292188828525467	6.806749234468205	discovery_blood_baseline_norm
6022-0002	Blood_norm_counts_d.txt	4.1937035806628025	7.941316755733968	discovery_blood_baseline_norm
6023-0002	Blood_norm_counts_d.txt	5.5295116449979425	4.280786525893566	discovery_blood_baseline_norm
6024-0002	Blood_norm_counts_d.txt	7.2695965730701975	1.3330513052548774	discovery_blood_baseline_norm
6025-0002	Blood_norm_counts_d.txt	-4.298637279881678	-17.245760096581165	discovery_blood_baseline_norm
6026-0002	Blood_norm_counts_d.txt	6.8612791574568135	-2.353762775999428	discovery_blood_baseline_norm
6027-0002	Blood_norm_counts_d.txt	0.36481408135752885	4.815969407774436	discovery_blood_baseline_norm
6028-0002	Blood_norm_counts_d.txt	5.272121504734069	-3.0883911075890538	discovery_blood_baseline_norm
6029-0002	Blood_norm_counts_d.txt	3.5213601905177736	-9.793583639492034	discovery_blood_baseline_norm
6030-0002	Blood_norm_counts_d.txt	6.799701714469919	0.726285600454278	discovery_blood_baseline_norm
6031-0002	Blood_norm_counts_d.txt	12.1622763481998	-2.825931290964106	discovery_blood_baseline_norm
6032-0002	Blood_norm_counts_d.txt	3.4304477196741328	0.7601393164176093	discovery_blood_baseline_norm
6033-0002	Blood_norm_counts_d.txt	3.0695048972065417	-0.3502267636653482	discovery_blood_baseline_norm
6034-0002	Blood_norm_counts_d.txt	5.932175440965286	0.5693921669409464	discovery_blood_baseline_norm
6035-0002	Blood_norm_counts_d.txt	4.650600559461888	-1.3582980154530722	discovery_blood_baseline_norm
6036-0002	Blood_norm_counts_d.txt	3.739290287694491	2.5577515470804544	discovery_blood_baseline_norm
6038-0002	Blood_norm_counts_d.txt	4.381243137518233	4.349142423197015	discovery_blood_baseline_norm
6039-0002	Blood_norm_counts_d.txt	4.187773630598251	4.626636930340507	discovery_blood_baseline_norm
6040-0002	Blood_norm_counts_d.txt	4.317204002638798	2.891479182756311	discovery_blood_baseline_norm
6041-0002	Blood_norm_counts_d.txt	8.662678954740738	-2.159091169349853	discovery_blood_baseline_norm
